#FILE:                       ,Char_NF_reground_2_11_10.dsu  ,,,,,,,,,,,
#FORMAT:                     ,NETZSCH5                      ,,,,,,,,,,,
#IDENTITY:                   ,Char NF                       ,,,,,,,,,,,
#DECIMAL:                    ,POINT                         ,,,,,,,,,,,
#SEPARATOR:                  ,COMMA                         ,,,,,,,,,,,
#MTYPE:                      ,DTA                           ,,,,,,,,,,,
#MSUBTYPE:                   ,                              ,,,,,,,,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C             ,,,,,,,,,,,
#PROJECT:                    ,Torrefaction                  ,,,,,,,,,,,
#DATE/TIME:                  ,02/11/2010 12:33,,,,,,,,,,,
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu  ,,,,,,,,,,,
#LABORATORY:                 ,Sustainable Research Energ    ,,,,,,,,,,,
#OPERATOR:                   ,A Saddawi                     ,,,,,,,,,,,
#REMARK:                     ,                              ,,,,,,,,,,,
#SAMPLE:                     ,nonisoth oxid with init drying,,,,,,,,,,,
#SAMPLE MASS /mg:            ,9.98,,,,,,,,,,,
#MATERIAL:                   ,char                          ,,,,,,,,,,,
#REFERENCE:                  ,Alumina                       ,,,,,,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,,,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         ,,,,,,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,,,,,,
#CORR. CODE:                 ,20,,,,,,,,,,,
#EXO:                        ,-1,,,,,,,,,,,
#RANGE:                      ,30.0....900.0/0.0....10.0K/min,,,,,,,,,,,
#SEGMENT:                    ,S1-4/4                        ,,,,,,,,,,,
,,,,,,,,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment,,,,,,
392.34,56.21,-12.65855,93.72445,-1.08316,0.27814,4,,,,,,
392.44601,56.22,-12.66991,93.71343,-1.08789,0.27817,4,,,,,,
392.535,56.23,-12.67749,93.7024,-1.09241,0.2782,4,,,,,,
392.64401,56.24,-12.68565,93.69138,-1.09999,0.27824,4,,,,,,
392.745,56.25,-12.69664,93.68036,-1.11334,0.27828,4,,,,,,
392.84299,56.26,-12.70812,93.67034,-1.13309,0.27831,4,,,,,,
392.944,56.27,-12.7164,93.65832,-1.15602,0.27835,4,,,,,,
393.04001,56.28,-12.72522,93.64629,-1.17672,0.27838,4,,,,,,
393.14401,56.29,-12.7384,93.63427,-1.19112,0.27842,4,,,,,,
393.23999,56.3,-12.74361,93.62224,-1.19862,0.27845,4,,,,,,
393.341,56.31,-12.75594,93.61022,-1.20197,0.27849,4,,,,,,
393.43399,56.32,-12.76704,93.5982,-1.20407,0.27852,4,,,,,,
393.539,56.33,-12.7766,93.58617,-1.20742,0.27856,4,,,,,,
393.647,56.34,-12.78701,93.57415,-1.21399,0.27859,4,,,,,,
393.737,56.35,-12.79636,93.56212,-1.22388,0.27862,4,,,,,,
393.84399,56.36,-12.80633,93.5501,-1.23737,0.27866,4,,,,,,
393.935,56.37,-12.81432,93.53707,-1.25466,0.27869,4,,,,,,
394.03299,56.38,-12.82488,93.52505,-1.27598,0.27873,4,,,,,,
394.13699,56.39,-12.8358,93.51202,-1.3016,0.27876,4,,,,,,
394.242,56.4,-12.8449,93.499,-1.3262,0.2788,4,,,,,,
394.33401,56.41,-12.85376,93.48697,-1.33961,0.27883,4,,,,,,
394.44101,56.42,-12.86463,93.46994,-1.33482,0.27887,4,,,,,,
394.535,56.43,-12.8748,93.45691,-1.3137,0.2789,4,,,,,,
394.63501,56.44,-12.88443,93.44489,-1.285,0.27894,4,,,,,,
394.742,56.45,-12.89529,93.43287,-1.25896,0.27897,4,,,,,,
394.83099,56.46,-12.90464,93.41984,-1.2399,0.279,4,,,,,,
394.93301,56.47,-12.91333,93.40782,-1.22538,0.27904,4,,,,,,
395.02802,56.48,-12.92528,93.39479,-1.21411,0.27907,4,,,,,,
395.13501,56.49,-12.93613,93.38377,-1.20781,0.27911,4,,,,,,
395.22198,56.5,-12.94282,93.37174,-1.2076,0.27914,4,,,,,,
395.32501,56.51,-12.95194,93.35972,-1.21168,0.27918,4,,,,,,
395.42899,56.52,-12.96328,93.3477,-1.21512,0.27921,4,,,,,,
395.53,56.53,-12.97199,93.33467,-1.2142,0.27925,4,,,,,,
395.62601,56.54,-12.98256,93.32265,-1.21072,0.27928,4,,,,,,
395.72,56.55,-12.99451,93.31062,-1.20947,0.27931,4,,,,,,
395.82101,56.56,-13.00052,93.2996,-1.2155,0.27935,4,,,,,,
395.923,56.57,-13.01458,93.28657,-1.22946,0.27938,4,,,,,,
396.02301,56.58,-13.02464,93.27555,-1.24526,0.27942,4,,,,,,
396.12601,56.59,-13.03509,93.26152,-1.25586,0.27945,4,,,,,,
396.22198,56.6,-13.04342,93.2485,-1.25833,0.27948,4,,,,,,
396.328,56.61,-13.05427,93.23647,-1.25261,0.27952,4,,,,,,
396.422,56.62,-13.06352,93.22445,-1.24163,0.27955,4,,,,,,
396.51801,56.63,-13.07812,93.21042,-1.23183,0.27958,4,,,,,,
396.62,56.64,-13.08365,93.1994,-1.22637,0.27962,4,,,,,,
396.72101,56.65,-13.09368,93.18838,-1.22569,0.27965,4,,,,,,
396.81699,56.66,-13.10559,93.17435,-1.23069,0.27969,4,,,,,,
396.927,56.67,-13.11368,93.16232,-1.23996,0.27972,4,,,,,,
397.01199,56.68,-13.12307,93.1513,-1.25173,0.27975,4,,,,,,
397.11899,56.69,-13.13568,93.13727,-1.26592,0.27979,4,,,,,,
397.22501,56.7,-13.14473,93.12525,-1.28188,0.27983,4,,,,,,
397.31699,56.71,-13.15445,93.11222,-1.29597,0.27986,4,,,,,,
397.41599,56.72,-13.1654,93.0992,-1.30382,0.27989,4,,,,,,
397.51099,56.73,-13.17552,93.08617,-1.30307,0.27992,4,,,,,,
397.608,56.74,-13.18573,93.07114,-1.29468,0.27995,4,,,,,,
397.70401,56.75,-13.19621,93.06012,-1.28453,0.27999,4,,,,,,
397.81299,56.76,-13.20559,93.04709,-1.27777,0.28003,4,,,,,,
397.90601,56.77,-13.2194,93.03507,-1.27637,0.28005,4,,,,,,
398.00699,56.78,-13.22854,93.02104,-1.27801,0.28009,4,,,,,,
398.108,56.79,-13.23857,93.00902,-1.27814,0.28012,4,,,,,,
398.20599,56.8,-13.24636,92.99599,-1.27568,0.28016,4,,,,,,
398.30899,56.81,-13.25996,92.98297,-1.27113,0.28019,4,,,,,,
398.40601,56.82,-13.27043,92.97094,-1.26722,0.28022,4,,,,,,
398.508,56.83,-13.27867,92.95691,-1.26972,0.28026,4,,,,,,
398.604,56.84,-13.28646,92.94589,-1.28329,0.28029,4,,,,,,
398.70801,56.85,-13.29782,92.93387,-1.30557,0.28032,4,,,,,,
398.80499,56.86,-13.30873,92.91984,-1.33018,0.28036,4,,,,,,
398.90601,56.87,-13.32054,92.90481,-1.34988,0.28039,4,,,,,,
398.99701,56.88,-13.32882,92.89279,-1.35784,0.28042,4,,,,,,
399.09799,56.89,-13.34016,92.87876,-1.35327,0.28046,4,,,,,,
399.20099,56.9,-13.35148,92.86373,-1.33927,0.28049,4,,,,,,
399.30099,56.91,-13.36417,92.8517,-1.32066,0.28053,4,,,,,,
399.38901,56.92,-13.37034,92.83767,-1.30599,0.28056,4,,,,,,
399.5,56.93,-13.38598,92.82565,-1.30458,0.28059,4,,,,,,
399.59799,56.94,-13.39602,92.81363,-1.31697,0.28063,4,,,,,,
399.702,56.95,-13.40689,92.8006,-1.33372,0.28066,4,,,,,,
399.79599,56.96,-13.41607,92.78557,-1.34337,0.28069,4,,,,,,
399.89999,56.97,-13.42645,92.77154,-1.33787,0.28073,4,,,,,,
400,56.98,-13.4369,92.75852,-1.31896,0.28076,4,,,,,,
400.10199,56.99,-13.45181,92.74549,-1.29809,0.28079,4,,,,,,
400.19601,57,-13.45965,92.73246,-1.28683,0.28083,4,,,,,,
400.293,57.01,-13.46791,92.72144,-1.29153,0.28086,4,,,,,,
400.39401,57.02,-13.48102,92.70741,-1.31161,0.28089,4,,,,,,
400.48401,57.03,-13.49028,92.69539,-1.33957,0.28092,4,,,,,,
400.586,57.04,-13.50247,92.68136,-1.36373,0.28096,4,,,,,,
400.69199,57.05,-13.5146,92.66633,-1.37709,0.28099,4,,,,,,
400.79001,57.06,-13.52329,92.6523,-1.38053,0.28102,4,,,,,,
400.88699,57.07,-13.53199,92.63928,-1.37784,0.28105,4,,,,,,
400.99399,57.08,-13.54277,92.62625,-1.37581,0.28109,4,,,,,,
401.086,57.09,-13.55466,92.61022,-1.37865,0.28112,4,,,,,,
401.17899,57.1,-13.56254,92.5992,-1.38572,0.28115,4,,,,,,
401.285,57.11,-13.57466,92.58417,-1.39393,0.28119,4,,,,,,
401.39301,57.12,-13.58585,92.57014,-1.40154,0.28122,4,,,,,,
401.48199,57.13,-13.59512,92.55511,-1.40916,0.28125,4,,,,,,
401.58801,57.14,-13.60857,92.54208,-1.41686,0.28129,4,,,,,,
401.67999,57.15,-13.62135,92.52906,-1.4233,0.28132,4,,,,,,
401.78101,57.16,-13.63176,92.51303,-1.42404,0.28135,4,,,,,,
401.87701,57.17,-13.64314,92.498,-1.41843,0.28138,4,,,,,,
401.97601,57.18,-13.65225,92.48397,-1.41232,0.28141,4,,,,,,
402.08499,57.19,-13.66431,92.47194,-1.41185,0.28145,4,,,,,,
402.17899,57.2,-13.67438,92.45792,-1.41741,0.28148,4,,,,,,
402.27499,57.21,-13.6862,92.44188,-1.4223,0.28151,4,,,,,,
402.37799,57.22,-13.69835,92.42786,-1.42013,0.28155,4,,,,,,
402.48401,57.23,-13.70778,92.41383,-1.41104,0.28158,4,,,,,,
402.57599,57.24,-13.71966,92.3998,-1.40235,0.28161,4,,,,,,
402.67801,57.25,-13.72826,92.38577,-1.40181,0.28164,4,,,,,,
402.76599,57.26,-13.73931,92.37274,-1.41146,0.28167,4,,,,,,
402.88501,57.27,-13.7512,92.35872,-1.42798,0.28171,4,,,,,,
402.97,57.28,-13.76363,92.34369,-1.44551,0.28174,4,,,,,,
403.07599,57.29,-13.77394,92.32866,-1.45925,0.28177,4,,,,,,
403.177,57.3,-13.78256,92.31463,-1.46811,0.28181,4,,,,,,
403.27499,57.31,-13.79388,92.2996,-1.47694,0.28184,4,,,,,,
403.38101,57.32,-13.80464,92.28457,-1.49216,0.28187,4,,,,,,
403.47,57.33,-13.81788,92.27054,-1.51752,0.2819,4,,,,,,
403.56201,57.34,-13.83152,92.25551,-1.5521,0.28193,4,,,,,,
403.673,57.35,-13.84042,92.23948,-1.58568,0.28197,4,,,,,,
403.76901,57.36,-13.85177,92.22445,-1.60346,0.282,4,,,,,,
403.85699,57.37,-13.86458,92.20441,-1.59718,0.28203,4,,,,,,
403.97,57.38,-13.87522,92.18938,-1.57246,0.28206,4,,,,,,
404.061,57.39,-13.88753,92.17435,-1.54405,0.28209,4,,,,,,
404.16501,57.4,-13.89342,92.16032,-1.52547,0.28213,4,,,,,,
404.26001,57.41,-13.90479,92.14529,-1.52059,0.28216,4,,,,,,
404.37201,57.42,-13.9212,92.12926,-1.52249,0.28219,4,,,,,,
404.47101,57.43,-13.93028,92.11423,-1.52534,0.28223,4,,,,,,
404.56601,57.44,-13.94075,92.0982,-1.52945,0.28226,4,,,,,,
404.67099,57.45,-13.95461,92.08417,-1.53751,0.28229,4,,,,,,
404.76801,57.46,-13.96371,92.06914,-1.54848,0.28232,4,,,,,,
404.87,57.47,-13.97717,92.05311,-1.55669,0.28235,4,,,,,,
404.96201,57.48,-13.98636,92.03607,-1.55747,0.28238,4,,,,,,
405.06699,57.49,-13.99799,92.02104,-1.55087,0.28242,4,,,,,,
405.17001,57.5,-14.01054,92.00601,-1.54126,0.28245,4,,,,,,
405.26199,57.51,-14.0246,91.99098,-1.53263,0.28248,4,,,,,,
405.358,57.52,-14.03371,91.97495,-1.52519,0.28251,4,,,,,,
405.45901,57.53,-14.04807,91.95992,-1.51683,0.28254,4,,,,,,
405.565,57.54,-14.0579,91.94489,-1.50627,0.28258,4,,,,,,
405.65701,57.55,-14.06664,91.92986,-1.49351,0.28261,4,,,,,,
405.758,57.56,-14.08143,91.91483,-1.48012,0.28264,4,,,,,,
405.853,57.57,-14.091,91.8998,-1.46947,0.28267,4,,,,,,
405.95901,57.58,-14.10349,91.88577,-1.46496,0.2827,4,,,,,,
406.04001,57.59,-14.11549,91.87174,-1.46746,0.28273,4,,,,,,
406.14401,57.6,-14.12713,91.85671,-1.47471,0.28276,4,,,,,,
406.254,57.61,-14.14044,91.84168,-1.48324,0.2828,4,,,,,,
406.35599,57.62,-14.15077,91.82665,-1.49251,0.28283,4,,,,,,
406.46201,57.63,-14.1606,91.81162,-1.50564,0.28286,4,,,,,,
406.55099,57.64,-14.17424,91.79759,-1.52342,0.28289,4,,,,,,
406.647,57.65,-14.18556,91.78256,-1.54107,0.28292,4,,,,,,
406.74899,57.66,-14.19987,91.76553,-1.5521,0.28295,4,,,,,,
406.85199,57.67,-14.2093,91.7495,-1.55371,0.28299,4,,,,,,
406.953,57.68,-14.21743,91.73447,-1.54987,0.28302,4,,,,,,
407.06699,57.69,-14.23421,91.71944,-1.54793,0.28305,4,,,,,,
407.15399,57.7,-14.24433,91.70441,-1.55152,0.28308,4,,,,,,
407.25601,57.71,-14.25775,91.68838,-1.55895,0.28311,4,,,,,,
407.353,57.72,-14.26727,91.67234,-1.56696,0.28315,4,,,,,,
407.461,57.73,-14.27882,91.65731,-1.57315,0.28318,4,,,,,,
407.55499,57.74,-14.29148,91.64128,-1.57693,0.28321,4,,,,,,
407.65302,57.75,-14.30098,91.62525,-1.57987,0.28324,4,,,,,,
407.74899,57.76,-14.31626,91.60922,-1.58397,0.28327,4,,,,,,
407.85199,57.77,-14.32789,91.59419,-1.59092,0.2833,4,,,,,,
407.95401,57.78,-14.33821,91.57816,-1.60031,0.28333,4,,,,,,
408.05301,57.79,-14.34945,91.56212,-1.60932,0.28337,4,,,,,,
408.16101,57.8,-14.36277,91.54509,-1.61685,0.2834,4,,,,,,
408.254,57.81,-14.3719,91.52906,-1.62403,0.28343,4,,,,,,
408.35101,57.82,-14.38538,91.51403,-1.63197,0.28346,4,,,,,,
408.45499,57.83,-14.39743,91.49699,-1.64024,0.28349,4,,,,,,
408.54099,57.84,-14.40932,91.47996,-1.64606,0.28352,4,,,,,,
408.64401,57.85,-14.42182,91.46393,-1.64663,0.28355,4,,,,,,
408.746,57.86,-14.43257,91.44689,-1.64265,0.28358,4,,,,,,
408.84299,57.87,-14.44472,91.43086,-1.63634,0.28361,4,,,,,,
408.94199,57.88,-14.45772,91.41483,-1.62869,0.28364,4,,,,,,
409.04501,57.89,-14.46713,91.3978,-1.62145,0.28367,4,,,,,,
409.146,57.9,-14.47965,91.38176,-1.61628,0.28371,4,,,,,,
409.24301,57.91,-14.49136,91.36673,-1.61354,0.28374,4,,,,,,
409.34399,57.92,-14.503,91.3497,-1.61368,0.28377,4,,,,,,
409.44101,57.93,-14.51779,91.33367,-1.61716,0.2838,4,,,,,,
409.543,57.94,-14.52942,91.31763,-1.6243,0.28383,4,,,,,,
409.642,57.95,-14.54197,91.3016,-1.6357,0.28386,4,,,,,,
409.73499,57.96,-14.55152,91.28557,-1.65001,0.28389,4,,,,,,
409.827,57.97,-14.56374,91.26854,-1.66303,0.28392,4,,,,,,
409.93201,57.98,-14.57663,91.2515,-1.67214,0.28395,4,,,,,,
410.035,57.99,-14.58868,91.23447,-1.67752,0.28398,4,,,,,,
410.129,58,-14.6013,91.21844,-1.68156,0.28401,4,,,,,,
410.23199,58.01,-14.61378,91.2014,-1.68626,0.28404,4,,,,,,
410.33701,58.02,-14.62446,91.18437,-1.69146,0.28407,4,,,,,,
410.43201,58.03,-14.6375,91.16733,-1.69646,0.2841,4,,,,,,
410.521,58.04,-14.65285,91.1503,-1.69899,0.28413,4,,,,,,
410.62799,58.05,-14.66349,91.13427,-1.69728,0.28416,4,,,,,,
410.73001,58.06,-14.6751,91.11523,-1.69246,0.2842,4,,,,,,
410.82401,58.07,-14.68683,91.0992,-1.68811,0.28422,4,,,,,,
410.922,58.08,-14.70335,91.08317,-1.68847,0.28425,4,,,,,,
411.03299,58.09,-14.71172,91.06613,-1.69582,0.28429,4,,,,,,
411.12601,58.1,-14.72567,91.0491,-1.70783,0.28432,4,,,,,,
411.23099,58.11,-14.73855,91.03206,-1.71889,0.28435,4,,,,,,
411.32001,58.12,-14.75035,91.01403,-1.72689,0.28438,4,,,,,,
411.43201,58.13,-14.76311,90.99699,-1.73424,0.28441,4,,,,,,
411.53,58.14,-14.77433,90.97996,-1.74411,0.28444,4,,,,,,
411.61899,58.15,-14.78877,90.96293,-1.75767,0.28447,4,,,,,,
411.71701,58.16,-14.79955,90.94489,-1.77231,0.2845,4,,,,,,
411.823,58.17,-14.81724,90.92685,-1.78287,0.28453,4,,,,,,
411.923,58.18,-14.82578,90.90882,-1.78615,0.28456,4,,,,,,
412.02301,58.19,-14.84181,90.89078,-1.78316,0.28459,4,,,,,,
412.12399,58.2,-14.85121,90.87274,-1.77857,0.28462,4,,,,,,
412.21899,58.21,-14.86027,90.85571,-1.77796,0.28465,4,,,,,,
412.319,58.22,-14.87409,90.83767,-1.78447,0.28468,4,,,,,,
412.42099,58.23,-14.88479,90.82064,-1.79842,0.28471,4,,,,,,
412.51401,58.24,-14.89916,90.8016,-1.8158,0.28474,4,,,,,,
412.62701,58.25,-14.91277,90.78457,-1.83092,0.28477,4,,,,,,
412.72,58.26,-14.92405,90.76453,-1.8403,0.2848,4,,,,,,
412.81601,58.27,-14.93793,90.74649,-1.84425,0.28483,4,,,,,,
412.91901,58.28,-14.95345,90.72846,-1.84615,0.28486,4,,,,,,
413.022,58.29,-14.96721,90.70942,-1.85147,0.28489,4,,,,,,
413.11499,58.3,-14.97673,90.69138,-1.86414,0.28492,4,,,,,,
413.22,58.31,-14.99045,90.67335,-1.87812,0.28495,4,,,,,,
413.319,58.32,-15.00427,90.65531,-1.88272,0.28498,4,,,,,,
413.409,58.33,-15.01881,90.63226,-1.8711,0.28501,4,,,,,,
413.517,58.34,-15.03015,90.61523,-1.8451,0.28504,4,,,,,,
413.61301,58.35,-15.04357,90.59719,-1.81547,0.28507,4,,,,,,
413.715,58.36,-15.0547,90.58016,-1.7936,0.2851,4,,,,,,
413.81601,58.37,-15.07024,90.56212,-1.7829,0.28513,4,,,,,,
413.90701,58.38,-15.08296,90.54409,-1.77939,0.28515,4,,,,,,
414.00299,58.39,-15.09368,90.52605,-1.77991,0.28518,4,,,,,,
414.10901,58.4,-15.10704,90.50902,-1.78309,0.28521,4,,,,,,
414.21301,58.41,-15.12062,90.49098,-1.7885,0.28525,4,,,,,,
414.30399,58.42,-15.13154,90.47295,-1.7954,0.28527,4,,,,,,
414.41199,58.43,-15.1469,90.45491,-1.80233,0.28531,4,,,,,,
414.51901,58.44,-15.16013,90.43687,-1.80854,0.28534,4,,,,,,
414.60901,58.45,-15.17114,90.41884,-1.8138,0.28536,4,,,,,,
414.70499,58.46,-15.18668,90.4008,-1.81897,0.28539,4,,,,,,
414.80399,58.47,-15.19959,90.38176,-1.82585,0.28542,4,,,,,,
414.90302,58.48,-15.21161,90.36473,-1.83741,0.28545,4,,,,,,
415.013,58.49,-15.2208,90.34569,-1.85648,0.28549,4,,,,,,
415.103,58.5,-15.23215,90.32765,-1.88421,0.28551,4,,,,,,
415.20599,58.51,-15.24987,90.30862,-1.91777,0.28554,4,,,,,,
415.30301,58.52,-15.26365,90.28958,-1.94942,0.28557,4,,,,,,
415.396,58.53,-15.27704,90.26954,-1.97042,0.2856,4,,,,,,
415.50101,58.54,-15.29031,90.2485,-1.97574,0.28563,4,,,,,,
415.60101,58.55,-15.30189,90.22846,-1.96814,0.28566,4,,,,,,
415.69501,58.56,-15.31486,90.20942,-1.95648,0.28569,4,,,,,,
415.806,58.57,-15.32987,90.19038,-1.94871,0.28572,4,,,,,,
415.91,58.58,-15.34216,90.17134,-1.94606,0.28575,4,,,,,,
415.996,58.59,-15.35483,90.1513,-1.94359,0.28578,4,,,,,,
416.09698,58.6,-15.3677,90.13126,-1.93651,0.2858,4,,,,,,
416.20001,58.61,-15.38054,90.11222,-1.92423,0.28583,4,,,,,,
416.29401,58.62,-15.3944,90.09319,-1.9101,0.28586,4,,,,,,
416.38901,58.63,-15.40692,90.07415,-1.89998,0.28589,4,,,,,,
416.49399,58.64,-15.41928,90.05511,-1.89825,0.28592,4,,,,,,
416.591,58.65,-15.43265,90.03707,-1.9051,0.28595,4,,,,,,
416.69299,58.66,-15.44856,90.01804,-1.91748,0.28598,4,,,,,,
416.79501,58.67,-15.46316,89.998,-1.92992,0.28601,4,,,,,,
416.89001,58.68,-15.47612,89.97896,-1.93775,0.28604,4,,,,,,
416.99301,58.69,-15.48938,89.95892,-1.94036,0.28607,4,,,,,,
417.09601,58.7,-15.50265,89.93988,-1.94024,0.2861,4,,,,,,
417.181,58.71,-15.51532,89.92084,-1.94008,0.28612,4,,,,,,
417.29001,58.72,-15.53067,89.9008,-1.9421,0.28615,4,,,,,,
417.392,58.73,-15.54045,89.88176,-1.94688,0.28618,4,,,,,,
417.48499,58.74,-15.55518,89.86273,-1.95263,0.28621,4,,,,,,
417.59,58.75,-15.56709,89.84269,-1.95768,0.28624,4,,,,,,
417.68201,58.76,-15.58184,89.82264,-1.96119,0.28627,4,,,,,,
417.78299,58.77,-15.59556,89.80361,-1.96381,0.2863,4,,,,,,
417.883,58.78,-15.60843,89.78357,-1.968,0.28632,4,,,,,,
417.98499,58.79,-15.62738,89.76453,-1.97523,0.28635,4,,,,,,
418.095,58.8,-15.63659,89.74449,-1.98394,0.28639,4,,,,,,
418.19101,58.81,-15.64776,89.72445,-1.99155,0.28641,4,,,,,,
418.28101,58.82,-15.66515,89.70441,-1.99613,0.28644,4,,,,,,
418.38699,58.83,-15.67966,89.68437,-1.99736,0.28647,4,,,,,,
418.48599,58.84,-15.69122,89.66433,-1.99762,0.2865,4,,,,,,
418.58801,58.85,-15.70536,89.64429,-1.99896,0.28653,4,,,,,,
418.67899,58.86,-15.71835,89.62525,-2.00112,0.28655,4,,,,,,
418.78299,58.87,-15.73071,89.60421,-2.00289,0.28658,4,,,,,,
418.88599,58.88,-15.74351,89.58417,-2.00485,0.28661,4,,,,,,
418.974,58.89,-15.76092,89.56413,-2.00898,0.28664,4,,,,,,
419.07401,58.9,-15.77508,89.54509,-2.01815,0.28667,4,,,,,,
419.181,58.91,-15.78913,89.52405,-2.03428,0.2867,4,,,,,,
419.27802,58.92,-15.80202,89.50401,-2.05422,0.28672,4,,,,,,
419.38101,58.93,-15.81744,89.48397,-2.07118,0.28675,4,,,,,,
419.47101,58.94,-15.82957,89.46192,-2.07847,0.28678,4,,,,,,
419.577,58.95,-15.84363,89.44088,-2.07313,0.28681,4,,,,,,
419.67899,58.96,-15.85906,89.41984,-2.05771,0.28684,4,,,,,,
419.78101,58.97,-15.87274,89.3998,-2.0399,0.28687,4,,,,,,
419.88199,58.98,-15.886,89.37976,-2.02856,0.2869,4,,,,,,
419.97601,58.99,-15.89675,89.35972,-2.02897,0.28692,4,,,,,,
420.07101,59,-15.91316,89.33968,-2.042,0.28695,4,,,,,,
420.17401,59.01,-15.92725,89.31964,-2.06403,0.28698,4,,,,,,
420.272,59.02,-15.93925,89.2986,-2.08806,0.28701,4,,,,,,
420.379,59.03,-15.95503,89.27755,-2.10728,0.28704,4,,,,,,
420.47101,59.04,-15.97016,89.25551,-2.11843,0.28706,4,,,,,,
420.56799,59.05,-15.98261,89.23447,-2.12343,0.28709,4,,,,,,
420.673,59.06,-15.99841,89.21343,-2.1273,0.28712,4,,,,,,
420.76501,59.07,-16.01267,89.19238,-2.13294,0.28714,4,,,,,,
420.85901,59.08,-16.02036,89.17134,-2.13853,0.28717,4,,,,,,
420.966,59.09,-16.04311,89.1493,-2.13939,0.2872,4,,,,,,
421.064,59.1,-16.05597,89.12725,-2.13324,0.28723,4,,,,,,
421.172,59.11,-16.06518,89.10621,-2.12322,0.28726,4,,,,,,
421.267,59.12,-16.07851,89.08517,-2.11498,0.28729,4,,,,,,
421.36301,59.13,-16.0975,89.06513,-2.11259,0.28731,4,,,,,,
421.46201,59.14,-16.1099,89.04309,-2.11636,0.28734,4,,,,,,
421.565,59.15,-16.12354,89.02204,-2.12477,0.28737,4,,,,,,
421.66599,59.16,-16.13591,89.001,-2.13625,0.2874,4,,,,,,
421.76099,59.17,-16.15273,88.97996,-2.14937,0.28742,4,,,,,,
421.858,59.18,-16.16385,88.95792,-2.1635,0.28745,4,,,,,,
421.96301,59.19,-16.18225,88.93587,-2.17755,0.28748,4,,,,,,
422.06299,59.2,-16.19768,88.91483,-2.18897,0.28751,4,,,,,,
422.15302,59.21,-16.21195,88.89278,-2.19442,0.28753,4,,,,,,
422.258,59.22,-16.22294,88.86974,-2.19176,0.28756,4,,,,,,
422.362,59.23,-16.23961,88.8477,-2.18358,0.28759,4,,,,,,
422.45999,59.24,-16.25463,88.82665,-2.17776,0.28762,4,,,,,,
422.552,59.25,-16.26582,88.80461,-2.18715,0.28764,4,,,,,,
422.664,59.26,-16.28192,88.78357,-2.22187,0.28767,4,,,,,,
422.759,59.27,-16.29481,88.76252,-2.27485,0.2877,4,,,,,,
422.86301,59.28,-16.30972,88.74148,-2.32612,0.28773,4,,,,,,
422.953,59.29,-16.32312,88.71142,-2.35594,0.28775,4,,,,,,
423.05801,59.3,-16.33846,88.68938,-2.35597,0.28778,4,,,,,,
423.14999,59.31,-16.35443,88.66633,-2.33295,0.28781,4,,,,,,
423.25299,59.32,-16.36936,88.64329,-2.30141,0.28784,4,,,,,,
423.35699,59.33,-16.38209,88.62024,-2.27246,0.28786,4,,,,,,
423.45001,59.34,-16.39718,88.59719,-2.24775,0.28789,4,,,,,,
423.55301,59.35,-16.4121,88.57615,-2.22808,0.28792,4,,,,,,
423.64801,59.36,-16.4241,88.55311,-2.21595,0.28794,4,,,,,,
423.75699,59.37,-16.43806,88.53106,-2.21404,0.28797,4,,,,,,
423.85001,59.38,-16.45445,88.51002,-2.22348,0.288,4,,,,,,
423.957,59.39,-16.47104,88.48798,-2.24104,0.28803,4,,,,,,
424.04999,59.4,-16.4822,88.46493,-2.26014,0.28805,4,,,,,,
424.155,59.41,-16.49622,88.44188,-2.27266,0.28808,4,,,,,,
424.25201,59.42,-16.5108,88.41884,-2.27535,0.28811,4,,,,,,
424.34799,59.43,-16.52669,88.39579,-2.27171,0.28813,4,,,,,,
424.44,59.44,-16.54134,88.37375,-2.26909,0.28816,4,,,,,,
424.54901,59.45,-16.55572,88.3507,-2.27552,0.28819,4,,,,,,
424.642,59.46,-16.5721,88.32866,-2.29441,0.28821,4,,,,,,
424.74799,59.47,-16.58479,88.30661,-2.32002,0.28824,4,,,,,,
424.845,59.48,-16.60066,88.28257,-2.34043,0.28827,4,,,,,,
424.95099,59.49,-16.61552,88.25751,-2.34665,0.2883,4,,,,,,
425.04501,59.5,-16.6297,88.23347,-2.3384,0.28832,4,,,,,,
425.142,59.51,-16.64165,88.21142,-2.32444,0.28835,4,,,,,,
425.25699,59.52,-16.65724,88.18838,-2.31612,0.28838,4,,,,,,
425.34399,59.53,-16.66979,88.16533,-2.3196,0.2884,4,,,,,,
425.43799,59.54,-16.68917,88.14228,-2.33302,0.28843,4,,,,,,
425.547,59.55,-16.70094,88.11924,-2.35011,0.28846,4,,,,,,
425.638,59.56,-16.71689,88.09519,-2.36397,0.28848,4,,,,,,
425.73901,59.57,-16.72921,88.07114,-2.3692,0.28851,4,,,,,,
