#FILE:                       ,char_GD_30_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char GD                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,30/06/2010 09:32:44             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,Xiaomian Baxter                 ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.18,,,,
#MATERIAL:                   ,char                            ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,99.09156725,,
#SEGMENT:                    ,S1-5/5                          ,,99.08820897,,
,,,10.40468503,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
66.773,4.31,-1.74419,99.86051,0.10609,1
66.901,4.32,-1.74661,99.85855,0.10616,1
67.025,4.33,-1.75367,99.85756,0.10622,1
67.17,4.34,-1.75941,99.8556,0.10629,1
67.281,4.35,-1.75156,99.85462,0.10635,1
67.418,4.36,-1.75273,99.85265,0.10642,1
67.558,4.37,-1.74927,99.85265,0.10649,1
67.684,4.38,-1.75284,99.84971,0.10655,1
67.819,4.39,-1.75633,99.84971,0.10662,1
67.928,4.4,-1.75543,99.84774,0.10667,1
68.076,4.41,-1.75996,99.84676,0.10675,1
68.206,4.42,-1.75893,99.84578,0.10681,1
68.358,4.43,-1.75418,99.84479,0.10689,1
68.46,4.44,-1.75678,99.84381,0.10694,1
68.581,4.45,-1.76037,99.84185,0.107,1
68.716,4.46,-1.76384,99.84086,0.10707,1
68.846,4.47,-1.7662,99.83988,0.10713,1
68.982,4.48,-1.76508,99.83792,0.1072,1
69.113,4.49,-1.76285,99.83694,0.10727,1
69.239,4.5,-1.76752,99.83595,0.10733,1
69.367,4.51,-1.7676,99.83595,0.1074,1
69.5,4.52,-1.77793,99.83399,0.10746,1
69.623,4.53,-1.77348,99.83399,0.10752,1
69.76,4.54,-1.77576,99.83301,0.10759,1
69.893,4.55,-1.77351,99.83104,0.10766,1
70.024,4.56,-1.77812,99.83104,0.10773,1
70.156,4.57,-1.77133,99.82908,0.10779,1
70.283,4.58,-1.77483,99.82809,0.10786,1
70.403,4.59,-1.77955,99.82613,0.10792,1
70.542,4.6,-1.78064,99.82417,0.10799,1
70.664,4.61,-1.77962,99.82122,0.10805,1
70.787,4.62,-1.77292,99.81925,0.10811,1
70.923,4.63,-1.77747,99.81827,0.10818,1
71.059,4.64,-1.77407,99.81532,0.10825,1
71.174,4.65,-1.77425,99.81336,0.10831,1
71.305,4.66,-1.77887,99.81238,0.10837,1
71.43,4.67,-1.78005,99.80943,0.10844,1
71.569,4.68,-1.78343,99.80747,0.10851,1
71.691,4.69,-1.7892,99.8055,0.10857,1
71.81,4.7,-1.78489,99.80354,0.10863,1
71.942,4.71,-1.79162,99.80157,0.1087,1
72.087,4.72,-1.78928,99.80059,0.10877,1
72.192,4.73,-1.79179,99.79862,0.10882,1
72.334,4.74,-1.7906,99.79666,0.1089,1
72.47,4.75,-1.7906,99.79568,0.10897,1
72.594,4.76,-1.79857,99.79371,0.10903,1
72.715,4.77,-1.78968,99.79273,0.10909,1
72.838,4.78,-1.79316,99.78978,0.10915,1
72.977,4.79,-1.79087,99.7888,0.10922,1
73.103,4.8,-1.79209,99.78782,0.10929,1
73.219,4.81,-1.79896,99.78585,0.10935,1
73.347,4.82,-1.8035,99.78291,0.10941,1
73.469,4.83,-1.80136,99.78193,0.10947,1
73.614,4.84,-1.80351,99.77996,0.10955,1
73.735,4.85,-1.79802,99.778,0.10961,1
73.855,4.86,-1.80373,99.77603,0.10967,1
74.01,4.87,-1.79796,99.77407,0.10975,1
74.118,4.88,-1.79818,99.77308,0.1098,1
74.245,4.89,-1.80829,99.77112,0.10987,1
74.371,4.9,-1.81059,99.76916,0.10993,1
74.499,4.91,-1.80616,99.76817,0.11,1
74.623,4.92,-1.80513,99.76719,0.11006,1
74.751,4.93,-1.80629,99.76523,0.11013,1
74.872,4.94,-1.81196,99.76326,0.11019,1
74.998,4.95,-1.81313,99.76228,0.11025,1
75.122,4.96,-1.81432,99.76031,0.11032,1
75.264,4.97,-1.81424,99.75835,0.11039,1
75.384,4.98,-1.81323,99.75639,0.11045,1
75.508,4.99,-1.81226,99.7554,0.11051,1
75.641,5,-1.81108,99.75442,0.11058,1
75.766,5.01,-1.81669,99.75147,0.11064,1
75.877,5.02,-1.81354,99.74853,0.1107,1
75.999,5.03,-1.81806,99.74656,0.11076,1
76.133,5.04,-1.81915,99.7446,0.11083,1
76.251,5.05,-1.81927,99.74263,0.11089,1
76.388,5.06,-1.82144,99.73969,0.11096,1
76.511,5.07,-1.8204,99.7387,0.11103,1
76.623,5.08,-1.82057,99.73576,0.11108,1
76.761,5.09,-1.82052,99.73379,0.11115,1
76.878,5.1,-1.82395,99.73183,0.11121,1
77.001,5.11,-1.82293,99.72986,0.11128,1
77.14,5.12,-1.83388,99.7279,0.11135,1
77.263,5.13,-1.82843,99.72692,0.11141,1
77.381,5.14,-1.82744,99.72593,0.11147,1
77.506,5.15,-1.83084,99.72299,0.11153,1
77.629,5.16,-1.83416,99.722,0.1116,1
77.759,5.17,-1.83196,99.72102,0.11167,1
77.885,5.18,-1.8364,99.71906,0.11173,1
78.019,5.19,-1.83527,99.71807,0.1118,1
78.138,5.2,-1.83646,99.71709,0.11186,1
78.26,5.21,-1.83543,99.71513,0.11192,1
78.38,5.22,-1.84209,99.71316,0.11198,1
78.499,5.23,-1.84547,99.71218,0.11205,1
78.627,5.24,-1.84329,99.7112,0.11211,1
78.768,5.25,-1.84429,99.70923,0.11218,1
78.873,5.26,-1.84668,99.70825,0.11224,1
78.999,5.27,-1.84343,99.7053,0.1123,1
79.125,5.28,-1.84892,99.70432,0.11237,1
79.243,5.29,-1.84465,99.70138,0.11243,1
79.364,5.3,-1.84908,99.69941,0.11249,1
79.492,5.31,-1.84909,99.69646,0.11256,1
79.607,5.32,-1.85036,99.69548,0.11261,1
79.745,5.33,-1.84368,99.69352,0.11269,1
79.865,5.34,-1.84811,99.69057,0.11275,1
79.987,5.35,-1.85144,99.68861,0.11281,1
80.119,5.36,-1.85358,99.68664,0.11288,1
80.239,5.37,-1.85039,99.68468,0.11294,1
80.35,5.38,-1.85163,99.68369,0.113,1
80.483,5.39,-1.85159,99.68173,0.11307,1
80.607,5.4,-1.85602,99.68075,0.11313,1
80.723,5.41,-1.85932,99.67976,0.11319,1
80.865,5.42,-1.86029,99.6778,0.11327,1
80.979,5.43,-1.8604,99.67682,0.11333,1
81.092,5.44,-1.86161,99.67387,0.11338,1
81.22,5.45,-1.86269,99.67289,0.11345,1
81.358,5.46,-1.87341,99.67191,0.11352,1
81.472,5.47,-1.86379,99.66896,0.11358,1
81.598,5.48,-1.86164,99.66798,0.11365,1
81.707,5.49,-1.86186,99.66503,0.1137,1
81.834,5.5,-1.86288,99.66306,0.11377,1
81.969,5.51,-1.86497,99.66012,0.11384,1
82.085,5.52,-1.8683,99.65815,0.1139,1
82.22,5.53,-1.86823,99.65521,0.11397,1
82.337,5.54,-1.86724,99.65422,0.11403,1
82.456,5.55,-1.86407,99.65226,0.11409,1
82.581,5.56,-1.86409,99.65029,0.11415,1
82.701,5.57,-1.86846,99.64833,0.11422,1
82.818,5.58,-1.87068,99.64637,0.11428,1
82.943,5.59,-1.86962,99.64342,0.11434,1
83.071,5.6,-1.87283,99.64244,0.11441,1
83.19,5.61,-1.86752,99.64047,0.11447,1
83.311,5.62,-1.874,99.63949,0.11453,1
83.425,5.63,-1.87518,99.63752,0.11459,1
83.55,5.64,-1.87626,99.63556,0.11466,1
83.679,5.65,-1.87623,99.63458,0.11472,1
83.807,5.66,-1.8752,99.63261,0.11479,1
83.921,5.67,-1.87738,99.63065,0.11485,1
84.039,5.68,-1.87959,99.62868,0.11491,1
84.159,5.69,-1.87429,99.62672,0.11497,1
84.278,5.7,-1.87755,99.62574,0.11504,1
84.416,5.71,-1.87745,99.62377,0.11511,1
84.529,5.72,-1.87756,99.62279,0.11517,1
84.646,5.73,-1.87763,99.62083,0.11523,1
84.761,5.74,-1.87452,99.61984,0.11529,1
84.881,5.75,-1.87564,99.61788,0.11535,1
85.01,5.76,-1.88093,99.61591,0.11542,1
85.133,5.77,-1.87882,99.61395,0.11548,1
85.255,5.78,-1.88416,99.61198,0.11555,1
85.371,5.79,-1.89061,99.611,0.11561,1
85.489,5.8,-1.8896,99.60806,0.11567,1
85.622,5.81,-1.89059,99.60511,0.11574,1
85.732,5.82,-1.88965,99.60216,0.11579,1
85.853,5.83,-1.88968,99.6002,0.11586,1
85.985,5.84,-1.88856,99.59627,0.11593,1
86.102,5.85,-1.88758,99.59528,0.11599,1
86.221,5.86,-1.88655,99.59234,0.11605,1
86.339,5.87,-1.89295,99.59037,0.11611,1
86.469,5.88,-1.8929,99.58743,0.11618,1
86.588,5.89,-1.89823,99.58644,0.11624,1
86.701,5.9,-1.89516,99.5835,0.1163,1
86.832,5.91,-1.89931,99.58251,0.11637,1
86.939,5.92,-1.89101,99.57957,0.11643,1
87.062,5.93,-1.89735,99.57859,0.11649,1
87.187,5.94,-1.90366,99.57662,0.11656,1
87.297,5.95,-1.90482,99.57564,0.11661,1
87.43,5.96,-1.90369,99.57466,0.11668,1
87.543,5.97,-1.90588,99.57367,0.11674,1
87.664,5.98,-1.89223,99.57171,0.11681,1
87.782,5.99,-1.89648,99.56974,0.11687,1
87.909,6,-1.90178,99.56876,0.11693,1
88.018,6.01,-1.89972,99.5668,0.11699,1
88.141,6.02,-1.90392,99.56385,0.11706,1
88.251,6.03,-1.90717,99.56189,0.11711,1
88.379,6.04,-1.90398,99.55992,0.11718,1
88.491,6.05,-1.90722,99.55894,0.11724,1
88.606,6.06,-1.91466,99.55697,0.1173,1
88.745,6.07,-1.91342,99.55599,0.11737,1
88.857,6.08,-1.90828,99.55305,0.11743,1
88.972,6.09,-1.91043,99.55206,0.11749,1
89.099,6.1,-1.91562,99.5501,0.11756,1
89.217,6.11,-1.91774,99.54912,0.11762,1
89.329,6.12,-1.91887,99.54715,0.11768,1
89.446,6.13,-1.91786,99.54617,0.11774,1
89.57,6.14,-1.92097,99.5442,0.11781,1
89.674,6.15,-1.92633,99.54322,0.11786,1
89.799,6.16,-1.91797,99.54126,0.11793,1
89.925,6.17,-1.92001,99.53929,0.11799,1
90.032,6.18,-1.91805,99.53831,0.11805,1
90.161,6.19,-1.91695,99.53635,0.11812,1
90.277,6.2,-1.91908,99.53536,0.11818,1
90.408,6.21,-1.91699,99.5334,0.11824,1
90.512,6.22,-1.9233,99.53143,0.1183,1
90.635,6.23,-1.92639,99.53045,0.11837,1
90.764,6.24,-1.92217,99.52849,0.11843,1
90.881,6.25,-1.92532,99.5275,0.1185,1
90.985,6.26,-1.92132,99.52554,0.11855,1
91.112,6.27,-1.92748,99.52358,0.11862,1
91.23,6.28,-1.93061,99.52259,0.11868,1
91.345,6.29,-1.93169,99.52063,0.11874,1
91.467,6.3,-1.93478,99.51965,0.11881,1
91.59,6.31,-1.93579,99.51768,0.11887,1
91.7,6.32,-1.93278,99.51572,0.11893,1
91.803,6.33,-1.9412,99.51572,0.11898,1
91.936,6.34,-1.94519,99.51277,0.11905,1
92.048,6.35,-1.9401,99.51179,0.11911,1
92.176,6.36,-1.939,99.50982,0.11918,1
92.289,6.37,-1.93906,99.50688,0.11924,1
92.406,6.38,-1.94428,99.50589,0.1193,1
92.531,6.39,-1.94109,99.50491,0.11937,1
92.641,6.4,-1.94117,99.50295,0.11943,1
92.762,6.41,-1.93911,99.5,0.11949,1
92.871,6.42,-1.94536,99.49902,0.11955,1
93.001,6.43,-1.94425,99.49607,0.11962,1
93.112,6.44,-1.94739,99.49509,0.11968,1
93.236,6.45,-1.94222,99.49214,0.11974,1
93.352,6.46,-1.9484,99.49018,0.1198,1
93.462,6.47,-1.95667,99.48821,0.11986,1
93.582,6.48,-1.94744,99.48723,0.11992,1
93.7,6.49,-1.95359,99.48428,0.11999,1
93.812,6.5,-1.94853,99.48232,0.12005,1
93.927,6.51,-1.94959,99.48035,0.12011,1
94.059,6.52,-1.9556,99.47839,0.12018,1
94.174,6.53,-1.95665,99.47544,0.12024,1
94.28,6.54,-1.95778,99.47446,0.12029,1
94.4,6.55,-1.9598,99.4725,0.12036,1
94.517,6.56,-1.96185,99.47053,0.12042,1
94.621,6.57,-1.95993,99.46758,0.12048,1
94.738,6.58,-1.95994,99.4666,0.12054,1
94.864,6.59,-1.95987,99.46464,0.12061,1
94.978,6.6,-1.96601,99.46267,0.12067,1
95.097,6.61,-1.96091,99.46169,0.12073,1
95.224,6.62,-1.96286,99.46071,0.1208,1
95.331,6.63,-1.96804,99.45972,0.12085,1
95.45,6.64,-1.96498,99.45874,0.12092,1
95.567,6.65,-1.96396,99.45776,0.12098,1
95.682,6.66,-1.96602,99.4558,0.12104,1
95.783,6.67,-1.97123,99.45481,0.12109,1
95.904,6.68,-1.97325,99.45383,0.12116,1
96.025,6.69,-1.9742,99.45285,0.12122,1
96.138,6.7,-1.96815,99.45088,0.12128,1
96.263,6.71,-1.97517,99.44892,0.12135,1
96.368,6.72,-1.97628,99.44695,0.12141,1
96.487,6.73,-1.97626,99.44499,0.12147,1
96.606,6.74,-1.97326,99.44401,0.12153,1
96.719,6.75,-1.97627,99.44204,0.12159,1
96.833,6.76,-1.97831,99.44106,0.12165,1
96.96,6.77,-1.98326,99.4391,0.12172,1
97.065,6.78,-1.98336,99.43615,0.12178,1
97.184,6.79,-1.97729,99.43418,0.12184,1
97.296,6.8,-1.98135,99.43222,0.1219,1
97.418,6.81,-1.98231,99.43124,0.12197,1
97.525,6.82,-1.9844,99.43026,0.12202,1
97.644,6.83,-1.98739,99.42829,0.12209,1
97.76,6.84,-1.98538,99.42731,0.12215,1
97.864,6.85,-1.98347,99.42534,0.1222,1
97.982,6.86,-1.98747,99.42338,0.12227,1
98.089,6.87,-1.98955,99.4224,0.12232,1
98.221,6.88,-1.9884,99.42043,0.12239,1
98.322,6.89,-1.98953,99.41945,0.12245,1
98.438,6.9,-1.98752,99.41749,0.12251,1
98.566,6.91,-1.98841,99.4165,0.12258,1
98.662,6.92,-1.99058,99.41454,0.12263,1
98.774,6.93,-1.99562,99.41257,0.12269,1
98.902,6.94,-1.99352,99.41061,0.12276,1
99.007,6.95,-1.99165,99.40963,0.12281,1
99.132,6.96,-1.9965,99.40766,0.12288,1
99.239,6.97,-1.99657,99.40668,0.12294,1
99.357,6.98,-1.99554,99.4057,0.123,1
99.466,6.99,-1.99759,99.40373,0.12306,1
99.588,7,-2.0055,99.40373,0.12313,1
99.633,7.01,-2.00511,99.40275,0.12315,2
99.753,7.02,-2.00406,99.40275,0.12321,2
99.872,7.03,-2.00502,99.40079,0.12328,2
99.985,7.04,-2.00503,99.3998,0.12334,2
100.102,7.05,-2.00403,99.39882,0.1234,2
100.208,7.06,-2.00912,99.39784,0.12345,2
100.324,7.07,-2.01102,99.39587,0.12352,2
100.443,7.08,-2.00601,99.39489,0.12358,2
100.549,7.09,-2.00906,99.39293,0.12364,2
100.666,7.1,-2.00804,99.39096,0.1237,2
100.773,7.11,-2.01306,99.389,0.12376,2
100.895,7.12,-2.01596,99.38605,0.12383,2
101.012,7.13,-2.01296,99.38409,0.12389,2
101.127,7.14,-2.01492,99.38212,0.12395,2
101.226,7.15,-2.01505,99.38016,0.12401,2
101.344,7.16,-2.016,99.37721,0.12407,2
101.45,7.17,-2.01112,99.37623,0.12413,2
101.571,7.18,-2.00808,99.37525,0.12419,2
101.67,7.19,-2.01019,99.3723,0.12424,2
101.791,7.2,-2.00914,99.37132,0.12431,2
101.899,7.21,-2.00622,99.37033,0.12437,2
102.01,7.22,-1.99934,99.36935,0.12443,2
102.116,7.23,-2.00039,99.36739,0.12448,2
102.231,7.24,-2.00532,99.3664,0.12455,2
102.342,7.25,-2.00534,99.36444,0.12461,2
102.446,7.26,-1.99754,99.36444,0.12466,2
102.553,7.27,-1.99465,99.36346,0.12472,2
102.669,7.28,-1.9966,99.36248,0.12478,2
102.774,7.29,-1.99176,99.36248,0.12484,2
102.886,7.3,-1.99277,99.36149,0.1249,2
103.003,7.31,-1.98491,99.36149,0.12496,2
103.103,7.32,-1.98111,99.36051,0.12501,2
103.219,7.33,-1.98107,99.35953,0.12508,2
103.329,7.34,-1.97719,99.35855,0.12514,2
103.435,7.35,-1.9704,99.35756,0.1252,2
103.535,7.36,-1.96563,99.35658,0.12525,2
103.65,7.37,-1.96368,99.3556,0.12531,2
103.753,7.38,-1.96868,99.35462,0.12537,2
103.859,7.39,-1.96289,99.35167,0.12542,2
103.957,7.4,-1.95912,99.35069,0.12548,2
104.074,7.41,-1.95814,99.34872,0.12554,2
104.171,7.42,-1.9495,99.34676,0.12559,2
104.287,7.43,-1.94462,99.34479,0.12566,2
104.382,7.44,-1.93503,99.34283,0.12571,2
104.492,7.45,-1.93314,99.3389,0.12577,2
104.592,7.46,-1.93133,99.33792,0.12582,2
104.702,7.47,-1.92556,99.33497,0.12588,2
104.799,7.48,-1.92377,99.33301,0.12593,2
104.906,7.49,-1.91611,99.33104,0.12599,2
105.007,7.5,-1.91724,99.32809,0.12604,2
105.103,7.51,-1.90375,99.32515,0.1261,2
105.196,7.52,-1.90394,99.32318,0.12615,2
105.318,7.53,-1.89808,99.32122,0.12621,2
105.409,7.54,-1.89353,99.31925,0.12626,2
105.513,7.55,-1.89066,99.31925,0.12632,2
105.613,7.56,-1.88694,99.31729,0.12637,2
105.716,7.57,-1.88319,99.31631,0.12643,2
105.807,7.58,-1.87669,99.31532,0.12647,2
105.889,7.59,-1.86724,99.31336,0.12652,2
105.995,7.6,-1.86833,99.31238,0.12658,2
106.088,7.61,-1.8608,99.31139,0.12663,2
106.186,7.62,-1.85518,99.31139,0.12668,2
106.292,7.63,-1.84949,99.31041,0.12674,2
106.382,7.64,-1.84006,99.31041,0.12679,2
106.485,7.65,-1.84216,99.30845,0.12685,2
106.579,7.66,-1.83367,99.30845,0.1269,2
106.659,7.67,-1.83208,99.30747,0.12694,2
106.772,7.68,-1.81959,99.30648,0.127,2
106.852,7.69,-1.81897,99.30648,0.12704,2
106.952,7.7,-1.81336,99.3055,0.1271,2
107.035,7.71,-1.80693,99.30452,0.12714,2
107.125,7.72,-1.80141,99.30354,0.12719,2
107.225,7.73,-1.79967,99.30255,0.12725,2
107.319,7.74,-1.79509,99.30157,0.1273,2
107.406,7.75,-1.78579,99.30059,0.12734,2
107.489,7.76,-1.77644,99.30059,0.12739,2
107.574,7.77,-1.77098,99.29862,0.12744,2
107.671,7.78,-1.76351,99.29666,0.12749,2
107.751,7.79,-1.76002,99.29666,0.12753,2
107.834,7.8,-1.75169,99.2947,0.12758,2
107.931,7.81,-1.74039,99.29371,0.12763,2
108.01,7.82,-1.7398,99.29175,0.12767,2
108.11,7.83,-1.72752,99.29175,0.12773,2
108.194,7.84,-1.72402,99.28978,0.12777,2
108.268,7.85,-1.7206,99.2888,0.12781,2
108.359,7.86,-1.71513,99.28782,0.12786,2
108.436,7.87,-1.70593,99.28684,0.12791,2
108.533,7.88,-1.69659,99.28585,0.12796,2
108.604,7.89,-1.69227,99.28487,0.12799,2
108.693,7.9,-1.68393,99.28291,0.12805,2
108.774,7.91,-1.68143,99.28193,0.12809,2
108.851,7.92,-1.67225,99.28094,0.12813,2
108.946,7.93,-1.65817,99.27898,0.12818,2
109.012,7.94,-1.65387,99.278,0.12822,2
109.092,7.95,-1.64853,99.27603,0.12826,2
109.178,7.96,-1.64505,99.27505,0.12831,2
109.242,7.97,-1.63504,99.27407,0.12834,2
109.338,7.98,-1.62768,99.2721,0.1284,2
109.413,7.99,-1.6262,99.27014,0.12844,2
109.484,8,-1.62093,99.26916,0.12848,2
109.553,8.01,-1.61282,99.26719,0.12851,2
109.638,8.02,-1.60268,99.26621,0.12856,2
109.71,8.03,-1.59462,99.26424,0.12859,2
109.775,8.04,-1.58934,99.26326,0.12863,2
109.858,8.05,-1.58306,99.2613,0.12868,2
109.929,8.06,-1.57304,99.25933,0.12872,2
109.999,8.07,-1.57162,99.25737,0.12876,2
110.073,8.08,-1.56446,99.2554,0.1288,2
110.137,8.09,-1.55641,99.2554,0.12883,2
110.224,8.1,-1.55584,99.25344,0.12888,2
110.285,8.11,-1.55258,99.25246,0.12891,2
110.36,8.12,-1.5378,99.25246,0.12895,2
110.417,8.13,-1.53267,99.25049,0.12899,2
110.493,8.14,-1.516,99.25049,0.12903,2
110.561,8.15,-1.51651,99.24951,0.12906,2
110.625,8.16,-1.50659,99.24951,0.1291,2
110.698,8.17,-1.50137,99.24754,0.12914,2
110.766,8.18,-1.49714,99.24656,0.12918,2
110.827,8.19,-1.49295,99.2446,0.12921,2
110.901,8.2,-1.48964,99.24361,0.12925,2
110.965,8.21,-1.47688,99.24165,0.12928,2
111.034,8.22,-1.47076,99.24067,0.12932,2
111.089,8.23,-1.46377,99.23969,0.12935,2
111.15,8.24,-1.4558,99.2387,0.12939,2
111.214,8.25,-1.45636,99.23674,0.12942,2
111.276,8.26,-1.44554,99.23576,0.12945,2
111.343,8.27,-1.43565,99.23379,0.12949,2
111.401,8.28,-1.42393,99.23281,0.12952,2
111.465,8.29,-1.42069,99.23183,0.12956,2
111.526,8.3,-1.41559,99.23183,0.12959,2
111.583,8.31,-1.40862,99.22986,0.12962,2
111.649,8.32,-1.40444,99.22888,0.12966,2
111.703,8.33,-1.40224,99.2279,0.12969,2
111.768,8.34,-1.39332,99.22593,0.12972,2
111.823,8.35,-1.39016,99.22495,0.12975,2
111.882,8.36,-1.37846,99.22299,0.12979,2
111.95,8.37,-1.37239,99.222,0.12982,2
111.999,8.38,-1.37116,99.22102,0.12985,2
112.06,8.39,-1.36514,99.21906,0.12988,2
112.11,8.4,-1.35351,99.21807,0.12991,2
112.16,8.41,-1.34377,99.21611,0.12994,2
112.221,8.42,-1.34059,99.21611,0.12997,2
112.269,8.43,-1.33088,99.21513,0.13,2
112.331,8.44,-1.32581,99.21513,0.13003,2
112.383,8.45,-1.3208,99.21415,0.13006,2
112.431,8.46,-1.31392,99.21316,0.13009,2
112.484,8.47,-1.30042,99.21218,0.13012,2
112.538,8.48,-1.29823,99.21218,0.13015,2
112.585,8.49,-1.28949,99.2112,0.13017,2
112.629,8.5,-1.28548,99.2112,0.13019,2
112.688,8.51,-1.27667,99.21022,0.13023,2
112.736,8.52,-1.27264,99.20825,0.13025,2
112.78,8.53,-1.27147,99.20825,0.13028,2
112.831,8.54,-1.2646,99.20727,0.13031,2
112.872,8.55,-1.26061,99.2053,0.13033,2
112.929,8.56,-1.25089,99.20432,0.13036,2
112.974,8.57,-1.24123,99.20236,0.13038,2
113.019,8.58,-1.23441,99.20138,0.13041,2
113.056,8.59,-1.22857,99.19941,0.13043,2
113.107,8.6,-1.22269,99.19843,0.13045,2
113.165,8.61,-1.21483,99.19745,0.13049,2
113.2,8.62,-1.21089,99.19646,0.13051,2
113.242,8.63,-1.20221,99.1945,0.13053,2
113.293,8.64,-1.19819,99.19352,0.13056,2
113.335,8.65,-1.1914,99.19253,0.13058,2
113.375,8.66,-1.18649,99.19155,0.1306,2
113.414,8.67,-1.17784,99.19155,0.13063,2
113.464,8.68,-1.17195,99.19057,0.13065,2
113.499,8.69,-1.16708,99.18861,0.13067,2
113.536,8.7,-1.16033,99.18861,0.13069,2
113.584,8.71,-1.1507,99.18861,0.13072,2
113.625,8.72,-1.1458,99.18762,0.13074,2
113.664,8.73,-1.14468,99.18762,0.13076,2
113.698,8.74,-1.13606,99.18664,0.13078,2
113.731,8.75,-1.12652,99.18664,0.1308,2
113.777,8.76,-1.11973,99.18664,0.13082,2
113.811,8.77,-1.11582,99.18566,0.13084,2
113.853,8.78,-1.11187,99.18468,0.13087,2
113.893,8.79,-1.11262,99.18468,0.13089,2
113.917,8.8,-1.10313,99.18369,0.1309,2
113.961,8.81,-1.09261,99.18369,0.13093,2
113.993,8.82,-1.09152,99.18271,0.13094,2
114.033,8.83,-1.08478,99.18173,0.13096,2
114.066,8.84,-1.07994,99.17976,0.13098,2
114.1,8.85,-1.07416,99.17976,0.131,2
114.129,8.86,-1.06747,99.17878,0.13102,2
114.162,8.87,-1.06076,99.17682,0.13104,2
114.197,8.88,-1.05311,99.17485,0.13106,2
114.227,8.89,-1.04549,99.17485,0.13107,2
114.261,8.9,-1.03972,99.17387,0.13109,2
114.289,8.91,-1.02836,99.17387,0.13111,2
114.328,8.92,-1.02632,99.17289,0.13113,2
114.351,8.93,-1.02434,99.17191,0.13114,2
114.384,8.94,-1.01765,99.17092,0.13116,2
114.416,8.95,-1.01096,99.16994,0.13118,2
114.437,8.96,-1.00526,99.16994,0.13119,2
114.474,8.97,-1.00323,99.16994,0.13121,2
114.5,8.98,-0.9975,99.16896,0.13122,2
114.521,8.99,-0.99274,99.16798,0.13123,2
114.552,9,-0.98419,99.16798,0.13125,2
114.581,9.01,-0.97846,99.16699,0.13127,2
114.607,9.02,-0.97183,99.16699,0.13128,2
114.636,9.03,-0.96888,99.16601,0.1313,2
114.655,9.04,-0.96974,99.16503,0.13131,2
114.687,9.05,-0.96026,99.16405,0.13132,2
114.706,9.06,-0.95179,99.16405,0.13133,2
114.734,9.07,-0.94324,99.16208,0.13135,2
114.758,9.08,-0.93567,99.16208,0.13136,2
114.775,9.09,-0.93373,99.16012,0.13137,2
114.807,9.1,-0.92803,99.15914,0.13139,2
114.819,9.11,-0.92702,99.15815,0.1314,2
114.845,9.12,-0.91664,99.15619,0.13141,2
114.871,9.13,-0.91374,99.15521,0.13143,2
114.891,9.14,-0.90806,99.15324,0.13144,2
114.91,9.15,-0.90518,99.15226,0.13145,2
114.929,9.16,-0.8939,99.15128,0.13146,2
114.956,9.17,-0.89287,99.15029,0.13147,2
114.977,9.18,-0.88719,99.14931,0.13148,2
115,9.19,-0.87963,99.14931,0.1315,2
115.017,9.2,-0.87957,99.14833,0.13151,2
115.039,9.21,-0.87202,99.14735,0.13152,2
115.048,9.22,-0.87198,99.14735,0.13152,2
115.072,9.23,-0.8663,99.14735,0.13154,2
115.095,9.24,-0.85875,99.14735,0.13155,2
115.101,9.25,-0.85686,99.14735,0.13155,2
115.124,9.26,-0.84837,99.14735,0.13156,2
115.138,9.27,-0.84366,99.14735,0.13157,2
115.152,9.28,-0.83988,99.14833,0.13158,2
115.174,9.29,-0.83607,99.14637,0.13159,2
115.184,9.3,-0.83603,99.14735,0.1316,2
115.204,9.31,-0.82758,99.14735,0.13161,2
115.217,9.32,-0.81912,99.14637,0.13162,2
115.237,9.33,-0.81346,99.14538,0.13163,2
115.257,9.34,-0.80873,99.14637,0.13164,2
115.267,9.35,-0.81336,99.14538,0.13164,2
115.278,9.36,-0.80399,99.14538,0.13165,2
115.292,9.37,-0.79742,99.1444,0.13166,2
115.308,9.38,-0.79646,99.14342,0.13166,2
115.318,9.39,-0.7936,99.14342,0.13167,2
115.334,9.4,-0.78422,99.14244,0.13168,2
