#FILE:                       ,char_NF_23_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char NF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,23/06/2010 16:36:56             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.33,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,
,,,,,
##Temp./?C,Time/min,DTA/(mW/mg),Mass/%,Sensit./(‘V/mW),Segment
684.37799,85.56,-0.9515,10.58664,0.26338,4
684.48102,85.57,-0.95212,10.5847,0.26333,4
684.57501,85.58,-0.95135,10.5818,0.26329,4
684.68298,85.59,-0.94967,10.57986,0.26325,4
684.78497,85.6,-0.94707,10.57793,0.2632,4
684.88202,85.61,-0.94814,10.57696,0.26316,4
684.98199,85.62,-0.94921,10.57309,0.26312,4
685.08002,85.63,-0.94845,10.57115,0.26308,4
685.18298,85.64,-0.94492,10.56921,0.26303,4
685.28101,85.65,-0.94507,10.56631,0.26299,4
685.37903,85.66,-0.94477,10.56438,0.26295,4
685.48499,85.67,-0.94309,10.56244,0.26291,4
685.578,85.68,-0.94139,10.55954,0.26287,4
685.67603,85.69,-0.94246,10.55857,0.26282,4
685.77899,85.7,-0.94032,10.5576,0.26278,4
685.88501,85.71,-0.94002,10.55857,0.26273,4
685.98602,85.72,-0.93833,10.55663,0.26269,4
686.08398,85.73,-0.94032,10.55857,0.26265,4
686.18701,85.74,-0.93818,10.5576,0.2626,4
686.28699,85.75,-0.93649,10.55857,0.26256,4
686.383,85.76,-0.93571,10.55954,0.26252,4
686.47998,85.77,-0.9354,10.56051,0.26248,4
686.58301,85.78,-0.93418,10.5605,0.26243,4
686.68201,85.79,-0.93571,10.5605,0.26239,4
686.78101,85.8,-0.93494,10.5605,0.26235,4
686.888,85.81,-0.93372,10.55953,0.2623,4
686.98102,85.82,-0.93479,10.55953,0.26226,4
687.086,85.83,-0.93449,10.55856,0.26222,4
687.19,85.84,-0.93326,10.5576,0.26217,4
687.28003,85.85,-0.93294,10.55663,0.26213,4
687.388,85.86,-0.9331,10.55663,0.26209,4
687.48999,85.87,-0.93234,10.55469,0.26204,4
687.58801,85.88,-0.93203,10.55469,0.262,4
687.69598,85.89,-0.93312,10.55372,0.26195,4
687.78699,85.9,-0.93141,10.55372,0.26192,4
687.89001,85.91,-0.93249,10.55373,0.26187,4
687.99402,85.92,-0.93034,10.55373,0.26183,4
688.09003,85.93,-0.92956,10.5547,0.26178,4
688.19,85.94,-0.92787,10.55566,0.26174,4
688.28998,85.95,-0.92756,10.55566,0.2617,4
688.401,85.96,-0.92773,10.55566,0.26165,4
688.48798,85.97,-0.92648,10.55663,0.26161,4
688.57898,85.98,-0.92291,10.5576,0.26157,4
688.68799,85.99,-0.92447,10.55953,0.26152,4
688.78497,86,-0.92601,10.56148,0.26148,4
688.883,86.01,-0.92338,10.56438,0.26144,4
688.97699,86.02,-0.9189,10.56922,0.2614,4
689.07599,86.03,-0.92321,10.57309,0.26136,4
689.17798,86.04,-0.92198,10.57986,0.26131,4
689.28601,86.05,-0.92215,10.59342,0.26126,4
689.38397,86.06,-0.92044,10.59438,0.26122,4
689.48602,86.07,-0.92153,10.59632,0.26118,4
689.586,86.08,-0.92261,10.59632,0.26113,4
689.68799,86.09,-0.92091,10.59633,0.26109,4
689.776,86.1,-0.92058,10.59536,0.26105,4
689.88202,86.11,-0.92167,10.59342,0.26101,4
689.992,86.12,-0.92045,10.59051,0.26096,4
690.08197,86.13,-0.91642,10.58761,0.26092,4
690.18597,86.14,-0.91658,10.58374,0.26087,4
690.284,86.15,-0.91719,10.58277,0.26083,4
690.38202,86.16,-0.91688,10.57986,0.26079,4
690.47498,86.17,-0.91656,10.57889,0.26075,4
690.58301,86.18,-0.91533,10.57792,0.2607,4
690.68402,86.19,-0.91456,10.57696,0.26065,4
690.78302,86.2,-0.91378,10.57696,0.26061,4
690.89203,86.21,-0.91348,10.57599,0.26056,4
690.99103,86.22,-0.91271,10.57696,0.26052,4
691.09198,86.23,-0.9124,10.57696,0.26048,4
691.17999,86.24,-0.91207,10.57696,0.26044,4
691.28497,86.25,-0.91176,10.57696,0.26039,4
691.383,86.26,-0.91098,10.57599,0.26035,4
691.48102,86.27,-0.91206,10.57406,0.26031,4
691.591,86.28,-0.9113,10.57212,0.26026,4
691.69098,86.29,-0.91053,10.56922,0.26021,4
691.797,86.3,-0.9093,10.56437,0.26017,4
691.89301,86.31,-0.90712,10.55857,0.26012,4
691.98901,86.32,-0.90773,10.55179,0.26008,4
692.09198,86.33,-0.90603,10.54405,0.26004,4
692.18701,86.34,-0.90803,10.52855,0.25999,4
692.28601,86.35,-0.90632,10.52565,0.25995,4
692.39697,86.36,-0.90743,10.52179,0.2599,4
692.48901,86.37,-0.90571,10.51888,0.25986,4
692.59198,86.38,-0.90726,10.51598,0.25982,4
692.68799,86.39,-0.90648,10.51501,0.25977,4
692.78601,86.4,-0.90476,10.51501,0.25973,4
692.89398,86.41,-0.90307,10.51887,0.25968,4
692.98798,86.42,-0.90228,10.52372,0.25964,4
693.09302,86.43,-0.89964,10.52953,0.2596,4
693.185,86.44,-0.89978,10.53631,0.25955,4
693.29498,86.45,-0.89949,10.54888,0.25951,4
693.39398,86.46,-0.89824,10.56147,0.25946,4
693.49799,86.47,-0.89933,10.56534,0.25942,4
693.59698,86.48,-0.90042,10.56825,0.25937,4
693.69598,86.49,-0.89824,10.57116,0.25933,4
693.79102,86.5,-0.89698,10.57212,0.25929,4
693.89301,86.51,-0.8976,10.57309,0.25924,4
693.992,86.52,-0.89589,10.57212,0.2592,4
694.09003,86.53,-0.89464,10.57212,0.25915,4
694.18903,86.54,-0.89526,10.57019,0.25911,4
694.29199,86.55,-0.89448,10.56825,0.25906,4
694.39899,86.56,-0.89558,10.56728,0.25902,4
694.49701,86.57,-0.89386,10.56631,0.25897,4
694.599,86.58,-0.89355,10.56438,0.25893,4
694.69501,86.59,-0.89276,10.56244,0.25889,4
694.802,86.6,-0.89386,10.5605,0.25884,4
694.90198,86.61,-0.89074,10.55953,0.25879,4
694.992,86.62,-0.89228,10.5576,0.25875,4
695.09302,86.63,-0.89197,10.55566,0.25871,4
695.19897,86.64,-0.89401,10.55469,0.25866,4
695.29602,86.65,-0.89275,10.55373,0.25862,4
695.39697,86.66,-0.89197,10.55276,0.25857,4
695.49902,86.67,-0.89166,10.55179,0.25853,4
695.59302,86.68,-0.8904,10.55179,0.25849,4
695.69501,86.69,-0.88868,10.55083,0.25844,4
695.797,86.7,-0.88884,10.54889,0.25839,4
695.896,86.71,-0.88993,10.54792,0.25835,4
696.00098,86.72,-0.88962,10.54598,0.2583,4
696.091,86.73,-0.88695,10.54405,0.25826,4
696.20099,86.74,-0.88665,10.54308,0.25821,4
696.297,86.75,-0.88586,10.54017,0.25817,4
696.396,86.76,-0.88554,10.53727,0.25813,4
696.492,86.77,-0.88616,10.53533,0.25808,4
696.59998,86.78,-0.88679,10.53243,0.25803,4
696.69897,86.79,-0.88554,10.53049,0.25799,4
696.80499,86.8,-0.88476,10.52952,0.25795,4
696.909,86.81,-0.88491,10.52952,0.2579,4
696.99701,86.82,-0.88318,10.52952,0.25786,4
697.10199,86.83,-0.88334,10.52952,0.25781,4
697.20599,86.84,-0.88115,10.53049,0.25777,4
697.30402,86.85,-0.87989,10.53146,0.25772,4
697.39899,86.86,-0.88192,10.5334,0.25768,4
697.49701,86.87,-0.87832,10.53727,0.25763,4
697.59399,86.88,-0.87894,10.54017,0.25759,4
697.70203,86.89,-0.87816,10.54308,0.25754,4
697.797,86.9,-0.87784,10.54695,0.2575,4
697.89301,86.91,-0.87798,10.54888,0.25745,4
697.98798,86.92,-0.87813,10.54985,0.25741,4
698.08698,86.93,-0.87922,10.55082,0.25737,4
698.198,86.94,-0.87798,10.55082,0.25732,4
698.29498,86.95,-0.87766,10.55082,0.25727,4
698.39099,86.96,-0.87687,10.54985,0.25723,4
698.48102,86.97,-0.87607,10.54985,0.25719,4
698.60199,86.98,-0.87672,10.54888,0.25714,4
698.70697,86.99,-0.87499,10.54599,0.25709,4
698.79999,87,-0.87656,10.54405,0.25704,4
698.88898,87.01,-0.87669,10.54114,0.257,4
699.00299,87.02,-0.87639,10.53824,0.25695,4
699.08698,87.03,-0.87841,10.53533,0.25692,4
699.20001,87.04,-0.87435,10.53437,0.25686,4
699.29797,87.05,-0.87497,10.53437,0.25682,4
699.38501,87.06,-0.87181,10.5334,0.25678,4
699.49402,87.07,-0.87197,10.53243,0.25673,4
699.59698,87.08,-0.87025,10.53243,0.25668,4
699.703,87.09,-0.87135,10.53146,0.25664,4
699.79797,87.1,-0.86867,10.53049,0.25659,4
699.909,87.11,-0.86788,10.52952,0.25655,4
699.99799,87.12,-0.8685,10.52953,0.2565,4
700.09998,87.13,-0.86866,10.52953,0.25646,4
700.19702,87.14,-0.87023,10.52856,0.25641,4
700.29602,87.15,-0.86849,10.52662,0.25637,4
700.39203,87.16,-0.86864,10.52372,0.25632,4
700.49298,87.17,-0.86738,10.52178,0.25628,4
700.60101,87.18,-0.86943,10.51985,0.25623,4
700.70398,87.19,-0.86911,10.51888,0.25618,4
700.80499,87.2,-0.86502,10.51791,0.25614,4
700.89697,87.21,-0.86564,10.51984,0.25609,4
701.00201,87.22,-0.86769,10.52081,0.25605,4
701.099,87.23,-0.86595,10.52274,0.256,4
701.20001,87.24,-0.86469,10.52372,0.25596,4
701.30298,87.25,-0.86437,10.52566,0.25591,4
701.39899,87.26,-0.86499,10.52759,0.25587,4
701.50598,87.27,-0.86468,10.52855,0.25582,4
701.60901,87.28,-0.86105,10.52952,0.25577,4
701.71301,87.29,-0.86027,10.53146,0.25572,4
701.80499,87.3,-0.86183,10.53146,0.25568,4
701.89899,87.31,-0.86151,10.53146,0.25564,4
702.005,87.32,-0.86119,10.53243,0.25559,4
702.10498,87.33,-0.86087,10.53243,0.25554,4
702.20001,87.34,-0.85865,10.5334,0.2555,4
702.30798,87.35,-0.8607,10.5334,0.25545,4
702.41199,87.36,-0.86277,10.5334,0.2554,4
702.508,87.37,-0.86054,10.53437,0.25536,4
702.60303,87.38,-0.85927,10.53437,0.25532,4
702.698,87.39,-0.85942,10.53534,0.25527,4
702.80701,87.4,-0.8591,10.53534,0.25522,4
702.90198,87.41,-0.85784,10.53534,0.25518,4
703.00897,87.42,-0.86084,10.5363,0.25513,4
703.11102,87.43,-0.85721,10.5363,0.25508,4
703.20801,87.44,-0.85782,10.5363,0.25504,4
703.30798,87.45,-0.85608,10.5363,0.255,4
703.40997,87.46,-0.85529,10.53534,0.25495,4
703.513,87.47,-0.85736,10.53437,0.2549,4
703.612,87.48,-0.85704,10.5334,0.25485,4
703.71301,87.49,-0.85482,10.53146,0.25481,4
703.81097,87.5,-0.85782,10.52952,0.25476,4
703.914,87.51,-0.85655,10.52759,0.25471,4
704.013,87.52,-0.85386,10.52565,0.25467,4
704.11298,87.53,-0.85211,10.52372,0.25462,4
704.21002,87.54,-0.85416,10.52081,0.25458,4
704.31299,87.55,-0.85337,10.51888,0.25453,4
704.40698,87.56,-0.85445,10.51694,0.25449,4
704.51001,87.57,-0.85082,10.51403,0.25444,4
704.61298,87.58,-0.85003,10.51307,0.25439,4
704.71198,87.59,-0.85161,10.5121,0.25434,4
704.80701,87.6,-0.85032,10.51113,0.2543,4
704.91199,87.61,-0.85049,10.51113,0.25425,4
705.01801,87.62,-0.85018,10.51016,0.2542,4
705.11401,87.63,-0.85033,10.51113,0.25416,4
705.20697,87.64,-0.85094,10.51016,0.25412,4
705.323,87.65,-0.84922,10.51016,0.25406,4
705.409,87.66,-0.85029,10.51113,0.25403,4
705.51099,87.67,-0.8538,10.51016,0.25398,4
705.61902,87.68,-0.85159,10.51016,0.25393,4
705.72198,87.69,-0.84841,10.5092,0.25388,4
705.82001,87.7,-0.84761,10.50823,0.25383,4
705.909,87.71,-0.84916,10.50726,0.2538,4
706.01599,87.72,-0.85029,10.50726,0.25374,4
706.11102,87.73,-0.84901,10.50532,0.2537,4
706.21301,87.74,-0.84774,10.50532,0.25365,4
706.30902,87.75,-0.84549,10.50435,0.25361,4
706.40601,87.76,-0.84564,10.50435,0.25356,4
706.51703,87.77,-0.84344,10.50338,0.25351,4
706.61603,87.78,-0.84598,10.50338,0.25346,4
706.716,87.79,-0.8447,10.50338,0.25342,4
706.815,87.8,-0.84294,10.50435,0.25337,4
706.90698,87.81,-0.8426,10.50436,0.25333,4
707.01202,87.82,-0.84134,10.50339,0.25328,4
707.10797,87.83,-0.84147,10.50533,0.25324,4
707.20898,87.84,-0.84497,10.50532,0.25319,4
707.30798,87.85,-0.8413,10.50532,0.25314,4
707.41101,87.86,-0.84148,10.50726,0.25309,4
707.508,87.87,-0.8397,10.50823,0.25305,4
707.60999,87.88,-0.84177,10.50919,0.25301,4
707.71198,87.89,-0.83955,10.51016,0.25295,4
707.80603,87.9,-0.83969,10.5121,0.25291,4
707.90399,87.91,-0.83984,10.51307,0.25287,4
708.008,87.92,-0.83713,10.51404,0.25282,4
708.10498,87.93,-0.83824,10.51404,0.25277,4
708.21301,87.94,-0.83746,10.51404,0.25272,4
708.31799,87.95,-0.83953,10.51307,0.25267,4
708.41699,87.96,-0.83921,10.51307,0.25262,4
708.51398,87.97,-0.83744,10.51307,0.25258,4
708.617,87.98,-0.83664,10.51307,0.25253,4
708.71698,87.99,-0.8368,10.5121,0.25248,4
708.815,88,-0.83887,10.5121,0.25244,4
708.90802,88.01,-0.83804,10.5121,0.2524,4
709.013,88.02,-0.8387,10.5121,0.25234,4
709.112,88.03,-0.83693,10.5121,0.2523,4
709.21698,88.04,-0.83278,10.5121,0.25225,4
709.30902,88.05,-0.83195,10.51113,0.25221,4
709.41699,88.06,-0.83117,10.51016,0.25216,4
709.51599,88.07,-0.83564,10.5092,0.25211,4
709.612,88.08,-0.83675,10.5092,0.25206,4
709.71399,88.09,-0.83307,10.50629,0.25202,4
709.81097,88.1,-0.83178,10.50532,0.25197,4
709.91101,88.11,-0.83386,10.50242,0.25192,4
710.01202,88.12,-0.83209,10.50048,0.25188,4
710.11902,88.13,-0.82985,10.49951,0.25183,4
710.21301,88.14,-0.82952,10.49758,0.25178,4
710.32098,88.15,-0.82921,10.49661,0.25173,4
710.41602,88.16,-0.82887,10.49468,0.25169,4
710.52002,88.17,-0.82952,10.49468,0.25164,4
710.60602,88.18,-0.82627,10.49371,0.2516,4
710.71802,88.19,-0.82742,10.49371,0.25154,4
710.82202,88.2,-0.8271,10.49274,0.25149,4
710.91803,88.21,-0.82676,10.4937,0.25145,4
711.021,88.22,-0.82789,10.49273,0.2514,4
711.12,88.23,-0.82949,10.49274,0.25135,4
711.21899,88.24,-0.82675,10.49274,0.25131,4
711.32202,88.25,-0.82691,10.49468,0.25126,4
711.41998,88.26,-0.82754,10.49564,0.25121,4
711.521,88.27,-0.82385,10.49855,0.25117,4
711.61798,88.28,-0.82496,10.50048,0.25112,4
711.72101,88.29,-0.82464,10.50242,0.25107,4
711.82202,88.3,-0.82431,10.50532,0.25102,4
711.92297,88.31,-0.82351,10.50629,0.25098,4
712.01501,88.32,-0.82172,10.50919,0.25093,4
712.11401,88.33,-0.82187,10.51113,0.25088,4
712.21198,88.34,-0.82251,10.51307,0.25084,4
712.315,88.35,-0.82122,10.51306,0.25079,4
712.414,88.36,-0.82379,10.51306,0.25074,4
712.51801,88.37,-0.82105,10.51306,0.25069,4
712.61603,88.38,-0.82169,10.51403,0.25065,4
712.72198,88.39,-0.82089,10.51403,0.2506,4
712.82098,88.4,-0.82201,10.51403,0.25055,4
712.92401,88.41,-0.82072,10.51403,0.2505,4
713.02301,88.42,-0.82039,10.51306,0.25045,4
713.12097,88.43,-0.81909,10.51306,0.25041,4
713.21698,88.44,-0.81634,10.5121,0.25036,4
713.31702,88.45,-0.81843,10.51113,0.25031,4
713.41998,88.46,-0.81569,10.51016,0.25027,4
713.52502,88.47,-0.81633,10.51016,0.25022,4
713.61401,88.48,-0.81744,10.50919,0.25017,4
713.72302,88.49,-0.81954,10.50726,0.25012,4
713.81598,88.5,-0.81775,10.50629,0.25008,4
713.91498,88.51,-0.81597,10.50435,0.25003,4
714.01898,88.52,-0.81468,10.50338,0.24998,4
714.11499,88.53,-0.81531,10.50338,0.24993,4
714.22101,88.54,-0.81548,10.50145,0.24988,4
714.323,88.55,-0.81515,10.50049,0.24984,4
714.41602,88.56,-0.81385,10.50049,0.24979,4
714.51599,88.57,-0.81545,10.49952,0.24974,4
714.61603,88.58,-0.81416,10.49758,0.2497,4
714.71399,88.59,-0.81334,10.49661,0.24965,4
714.81799,88.6,-0.81302,10.49564,0.2496,4
714.91498,88.61,-0.81123,10.49467,0.24955,4
715.01398,88.62,-0.81235,10.49371,0.24951,4
715.12097,88.63,-0.81494,10.49274,0.24945,4
715.21802,88.64,-0.81412,10.49371,0.24941,4
715.32599,88.65,-0.81478,10.49371,0.24936,4
715.42401,88.66,-0.81396,10.49468,0.24931,4
715.52002,88.67,-0.81411,10.49468,0.24926,4
715.61798,88.68,-0.81523,10.49565,0.24922,4
715.71698,88.69,-0.81782,10.49758,0.24917,4
715.815,88.7,-0.817,10.49951,0.24912,4
715.91498,88.71,-0.81521,10.50242,0.24908,4
716.01801,88.72,-0.81392,10.50532,0.24903,4
716.11902,88.73,-0.81213,10.50726,0.24898,4
716.21899,88.74,-0.8118,10.5092,0.24893,4
716.31299,88.75,-0.81098,10.51017,0.24888,4
716.414,88.76,-0.80724,10.51114,0.24884,4
716.51398,88.77,-0.81032,10.51113,0.24879,4
716.60602,88.78,-0.80948,10.5092,0.24875,4
716.71002,88.79,-0.81014,10.50726,0.24869,4
716.815,88.8,-0.81079,10.50629,0.24864,4
716.91901,88.81,-0.81144,10.50242,0.24859,4
717.01202,88.82,-0.80769,10.49758,0.24855,4
717.104,88.83,-0.80831,10.49274,0.24851,4
717.21198,88.84,-0.80849,10.48886,0.24845,4
717.30499,88.85,-0.80765,10.485,0.24841,4
717.414,88.86,-0.80686,10.48112,0.24836,4
717.513,88.87,-0.80652,10.47822,0.24831,4
717.60699,88.88,-0.80569,10.47531,0.24827,4
717.71698,88.89,-0.80099,10.47338,0.24821,4
717.815,88.9,-0.8031,10.47144,0.24816,4
717.90997,88.91,-0.80177,10.46853,0.24812,4
718.01099,88.92,-0.79999,10.46757,0.24807,4
718.10901,88.93,-0.8011,10.4666,0.24802,4
718.22601,88.94,-0.79935,10.46563,0.24796,4
718.32001,88.95,-0.79754,10.4666,0.24792,4
718.422,88.96,-0.79867,10.46563,0.24787,4
718.52197,88.97,-0.79883,10.4666,0.24782,4
718.60999,88.98,-0.79895,10.4666,0.24778,4
718.71399,88.99,-0.79718,10.46757,0.24773,4
718.81799,89,-0.79685,10.46757,0.24768,4
718.91199,89.01,-0.79504,10.46854,0.24763,4
719.02002,89.02,-0.7957,10.46854,0.24758,4
719.12299,89.03,-0.79586,10.46854,0.24753,4
719.22302,89.04,-0.79699,10.46854,0.24748,4
719.32703,89.05,-0.79813,10.46951,0.24743,4
719.41998,89.06,-0.79632,10.46757,0.24739,4
719.51898,89.07,-0.79549,10.46854,0.24734,4
719.61401,89.08,-0.79466,10.46757,0.24729,4
719.71698,89.09,-0.79482,10.46757,0.24724,4
719.83002,89.1,-0.79451,10.46661,0.24719,4
719.91699,89.11,-0.79318,10.46564,0.24715,4
720.01703,89.12,-0.79382,10.46466,0.2471,4
720.12201,89.13,-0.79252,10.46273,0.24705,4
720.21899,89.14,-0.7912,10.46079,0.247,4
720.32098,89.15,-0.79283,10.46079,0.24695,4
720.42102,89.16,-0.79298,10.45982,0.2469,4
720.52002,89.17,-0.79265,10.45789,0.24685,4
720.61798,89.18,-0.7928,10.45692,0.24681,4
720.72601,89.19,-0.79199,10.45692,0.24675,4
720.82397,89.2,-0.79165,10.45595,0.24671,4
720.91998,89.21,-0.7918,10.45498,0.24666,4
721.02002,89.22,-0.79196,10.45498,0.24661,4
721.12299,89.23,-0.78917,10.45498,0.24656,4
721.22302,89.24,-0.7908,10.45595,0.24651,4
721.323,89.25,-0.79047,10.45692,0.24646,4
721.41901,89.26,-0.78718,10.45788,0.24642,4
721.521,89.27,-0.78636,10.45885,0.24637,4
721.62097,89.28,-0.78553,10.45982,0.24632,4
721.71698,89.29,-0.78617,10.45982,0.24627,4
721.82202,89.3,-0.78486,10.46079,0.24622,4
721.914,89.31,-0.785,10.46079,0.24618,4
722.02197,89.32,-0.78517,10.46176,0.24612,4
722.12402,89.33,-0.78631,10.46176,0.24607,4
722.22302,89.34,-0.7845,10.46273,0.24602,4
722.32098,89.35,-0.78416,10.46176,0.24598,4
722.41498,89.36,-0.78381,10.46176,0.24593,4
722.52002,89.37,-0.78447,10.45982,0.24588,4
722.62598,89.38,-0.78168,10.45885,0.24583,4
722.72498,89.39,-0.78183,10.45885,0.24578,4
722.82898,89.4,-0.78298,10.45886,0.24573,4
722.91699,89.41,-0.78312,10.45886,0.24569,4
723.02301,89.42,-0.78181,10.45982,0.24563,4
723.13,89.43,-0.78197,10.45885,0.24558,4
723.22498,89.44,-0.7836,10.45789,0.24553,4
723.32098,89.45,-0.78178,10.45789,0.24549,4
723.42297,89.46,-0.78095,10.45789,0.24544,4
723.526,89.47,-0.78358,10.45789,0.24539,4
723.62598,89.48,-0.78275,10.45886,0.24534,4
723.72803,89.49,-0.78241,10.45789,0.24529,4
723.82703,89.5,-0.78059,10.45789,0.24524,4
723.922,89.51,-0.78074,10.45789,0.24519,4
724.02802,89.52,-0.78091,10.45692,0.24514,4
724.13702,89.53,-0.78009,10.45595,0.24509,4
724.23297,89.54,-0.78123,10.45595,0.24504,4
724.33502,89.55,-0.7804,10.45498,0.24499,4
724.42102,89.56,-0.77856,10.45402,0.24495,4
724.52002,89.57,-0.77575,10.45402,0.2449,4
724.63098,89.58,-0.77592,10.45499,0.24485,4
724.72699,89.59,-0.77805,10.45402,0.2448,4
724.82098,89.6,-0.77721,10.45499,0.24475,4
724.92401,89.61,-0.77687,10.45595,0.2447,4
725.026,89.62,-0.77703,10.45692,0.24465,4
725.13098,89.63,-0.7767,10.45789,0.2446,4
725.229,89.64,-0.77438,10.45885,0.24455,4
725.328,89.65,-0.778,10.45885,0.2445,4
725.427,89.66,-0.77766,10.45982,0.24445,4
725.52698,89.67,-0.77732,10.45982,0.2444,4
725.633,89.68,-0.77749,10.46079,0.24435,4
725.71899,89.69,-0.77614,10.46079,0.24431,4
725.81702,89.7,-0.77728,10.45983,0.24426,4
725.91498,89.71,-0.77595,10.45886,0.24421,4
726.01202,89.72,-0.77412,10.45789,0.24417,4
726.11298,89.73,-0.77378,10.45692,0.24412,4
726.21899,89.74,-0.77246,10.45498,0.24406,4
726.32001,89.75,-0.7746,10.45401,0.24401,4
726.42297,89.76,-0.77278,10.45305,0.24396,4
726.52002,89.77,-0.77293,10.45208,0.24391,4
726.61798,89.78,-0.77358,10.45208,0.24387,4
726.72601,89.79,-0.77176,10.45014,0.24381,4
726.82098,89.8,-0.76993,10.45014,0.24377,4
726.92401,89.81,-0.77058,10.44918,0.24371,4
727.02899,89.82,-0.77124,10.45014,0.24366,4
727.133,89.83,-0.76992,10.45014,0.24361,4
727.23199,89.84,-0.77305,10.45014,0.24356,4
727.32098,89.85,-0.76971,10.45111,0.24352,4
727.41998,89.86,-0.76838,10.45208,0.24347,4
727.521,89.87,-0.76555,10.45305,0.24342,4
727.61902,89.88,-0.76869,10.45401,0.24337,4
727.724,89.89,-0.76637,10.45498,0.24332,4
727.82501,89.9,-0.76752,10.45498,0.24327,4
727.92401,89.91,-0.76718,10.45595,0.24322,4
728.02301,89.92,-0.76882,10.45692,0.24317,4
728.12097,89.93,-0.76798,10.45595,0.24312,4
728.22198,89.94,-0.76565,10.45595,0.24307,4
728.32898,89.95,-0.76383,10.45596,0.24302,4
728.42798,89.96,-0.76598,10.45596,0.24297,4
728.52502,89.97,-0.76214,10.45499,0.24292,4
728.62201,89.98,-0.76528,10.45499,0.24287,4
728.72998,89.99,-0.76196,10.45305,0.24282,4
728.82703,90,-0.7656,10.45208,0.24277,4
728.92401,90.01,-0.76077,10.45208,0.24272,4
729.02802,90.02,-0.75993,10.45111,0.24267,4
729.13098,90.03,-0.76159,10.45014,0.24262,4
729.22699,90.04,-0.76124,10.44917,0.24257,4
729.328,90.05,-0.7634,10.44821,0.24252,4
729.427,90.06,-0.76505,10.44821,0.24247,4
729.526,90.07,-0.76371,10.44821,0.24242,4
729.63098,90.08,-0.76337,10.44724,0.24237,4
729.73102,90.09,-0.76153,10.44724,0.24232,4
729.83398,90.1,-0.76119,10.44724,0.24227,4
729.93103,90.11,-0.76135,10.44627,0.24222,4
730.03101,90.12,-0.7595,10.4453,0.24217,4
730.133,90.13,-0.76066,10.44433,0.24212,4
730.24402,90.14,-0.76234,10.44433,0.24207,4
730.32898,90.15,-0.75797,10.44337,0.24202,4
730.42999,90.16,-0.75713,10.44143,0.24197,4
730.53302,90.17,-0.75679,10.44047,0.24192,4
730.63098,90.18,-0.75694,10.43853,0.24187,4
730.73499,90.19,-0.75761,10.43562,0.24182,4
730.82703,90.2,-0.75475,10.43272,0.24177,4
730.92902,90.21,-0.7539,10.42982,0.24172,4
731.03497,90.22,-0.75507,10.42788,0.24167,4
731.12903,90.23,-0.75422,10.42595,0.24162,4
731.23199,90.24,-0.75187,10.42401,0.24157,4
731.33801,90.25,-0.75254,10.4211,0.24152,4
731.42798,90.26,-0.75017,10.41917,0.24147,4
731.534,90.27,-0.75335,10.41917,0.24142,4
731.63702,90.28,-0.75501,10.4182,0.24137,4
731.72998,90.29,-0.75365,10.4182,0.24132,4
731.83002,90.3,-0.7498,10.4182,0.24127,4
731.92902,90.31,-0.75045,10.41723,0.24122,4
732.02899,90.32,-0.75011,10.41819,0.24117,4
732.12402,90.33,-0.75025,10.4182,0.24113,4
732.22699,90.34,-0.75092,10.4182,0.24107,4
732.32898,90.35,-0.74957,10.4182,0.24102,4
732.42798,90.36,-0.74922,10.41917,0.24097,4
732.53003,90.37,-0.74888,10.41917,0.24092,4
732.63,90.38,-0.74652,10.41916,0.24087,4
732.72498,90.39,-0.74667,10.41819,0.24082,4
732.83398,90.4,-0.74785,10.41723,0.24077,4
732.93402,90.41,-0.748,10.41723,0.24072,4
733.03302,90.42,-0.74816,10.41627,0.24067,4
733.12598,90.43,-0.74679,10.41627,0.24062,4
733.23901,90.44,-0.74496,10.4153,0.24057,4
733.33002,90.45,-0.7451,10.41433,0.24052,4
733.43201,90.46,-0.74375,10.41433,0.24047,4
733.53699,90.47,-0.7414,10.41239,0.24042,4
733.62903,90.48,-0.74255,10.41239,0.24037,4
733.72998,90.49,-0.7417,10.41142,0.24032,4
733.82898,90.5,-0.74135,10.41239,0.24027,4
