#FILE:                       ,char_LF_24_06_10again.dsu     ,,,,
#FORMAT:                     ,NETZSCH5                      ,,,,
#IDENTITY:                   ,char LF                       ,,,,
#DECIMAL:                    ,POINT                         ,,,,
#SEPARATOR:                  ,COMMA                         ,,,,
#MTYPE:                      ,DTA                           ,,,,
#MSUBTYPE:                   ,                              ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C             ,,,,
#PROJECT:                    ,Torrefaction                  ,,,,
#DATE/TIME:                  ,24/06/2010 16:20:36           ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu          ,,,,
#LABORATORY:                 ,Sustainable Research Energ    ,,,,
#OPERATOR:                   ,EMF                           ,,,,
#REMARK:                     ,                              ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying,,,,
#SAMPLE MASS /mg:            ,9.95,,,,
#MATERIAL:                   ,Alumina                       ,,,,
#REFERENCE:                  ,Alumina                       ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/0.0....10.0K/min,,,,
#SEGMENT:                    ,S1-4/4                        ,,,,
,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
382.81,55.26,-10.78806,95.33568,0.27467,4
382.90601,55.27,-10.79254,95.32362,0.27471,4
383.01001,55.28,-10.7987,95.31357,0.27475,4
383.11401,55.29,-10.80723,95.30251,0.27479,4
383.20901,55.3,-10.81374,95.29246,0.27482,4
383.30899,55.31,-10.81867,95.28342,0.27486,4
383.40601,55.32,-10.82452,95.27538,0.2749,4
383.50601,55.33,-10.8331,95.26633,0.27493,4
383.60699,55.34,-10.83575,95.25829,0.27497,4
383.694,55.35,-10.84351,95.25126,0.27501,4
383.811,55.36,-10.84819,95.24322,0.27505,4
383.89899,55.37,-10.85558,95.23618,0.27508,4
383.99799,55.38,-10.86143,95.22915,0.27512,4
384.10501,55.39,-10.86861,95.22211,0.27516,4
384.19299,55.4,-10.87501,95.21206,0.27519,4
384.30301,55.41,-10.88166,95.20402,0.27523,4
384.39499,55.42,-10.8862,95.19598,0.27527,4
384.49899,55.43,-10.89289,95.18794,0.27531,4
384.60501,55.44,-10.89872,95.17889,0.27534,4
384.69299,55.45,-10.90693,95.17186,0.27538,4
384.79901,55.46,-10.91359,95.16281,0.27542,4
384.901,55.47,-10.91805,95.15377,0.27545,4
384.991,55.48,-10.92583,95.14372,0.27549,4
385.09,55.49,-10.93168,95.13367,0.27552,4
385.19,55.5,-10.93432,95.12362,0.27556,4
385.29501,55.51,-10.94191,95.11457,0.2756,4
385.38599,55.52,-10.94559,95.10553,0.27563,4
385.48099,55.53,-10.95514,95.09548,0.27567,4
385.59201,55.54,-10.96263,95.08442,0.27571,4
385.68799,55.55,-10.96761,95.07337,0.27574,4
385.78201,55.56,-10.97079,95.06231,0.27578,4
385.88699,55.57,-10.97882,95.05427,0.27582,4
385.98199,55.58,-10.98518,95.04623,0.27585,4
386.078,55.59,-10.99334,95.03719,0.27589,4
386.17999,55.6,-10.99959,95.02814,0.27592,4
386.293,55.61,-11.00249,95.0191,0.27597,4
386.38199,55.62,-11.01258,95.01005,0.276,4
386.48001,55.63,-11.01752,95,0.27603,4
386.595,55.64,-11.02494,94.99095,0.27608,4
386.685,55.65,-11.03045,94.98191,0.27611,4
386.78601,55.66,-11.03717,94.97186,0.27615,4
386.87601,55.67,-11.04132,94.96281,0.27618,4
386.97299,55.68,-11.05128,94.95377,0.27621,4
387.06601,55.69,-11.05674,94.94472,0.27625,4
387.17001,55.7,-11.06387,94.93568,0.27629,4
387.267,55.71,-11.07155,94.92764,0.27632,4
387.37,55.72,-11.07914,94.9196,0.27636,4
387.46701,55.73,-11.08545,94.91256,0.27639,4
387.57599,55.74,-11.08886,94.90854,0.27643,4
387.673,55.75,-11.09381,94.8995,0.27647,4
387.771,55.76,-11.09966,94.89146,0.2765,4
387.86499,55.77,-11.10647,94.88342,0.27654,4
387.97,55.78,-11.11448,94.8794,0.27658,4
388.065,55.79,-11.12354,94.86734,0.27661,4
388.155,55.8,-11.12723,94.85829,0.27664,4
388.26099,55.81,-11.13568,94.84824,0.27668,4
388.36499,55.82,-11.14188,94.83719,0.27672,4
388.46399,55.83,-11.14862,94.82412,0.27675,4
388.56601,55.84,-11.1544,94.81005,0.27679,4
388.66501,55.85,-11.1634,94.79699,0.27683,4
388.771,55.86,-11.17048,94.78392,0.27687,4
388.867,55.87,-11.17407,94.76985,0.2769,4
388.965,55.88,-11.18354,94.75477,0.27693,4
389.07101,55.89,-11.18971,94.73869,0.27697,4
389.164,55.9,-11.19698,94.72462,0.27701,4
389.259,55.91,-11.20421,94.71055,0.27704,4
389.35599,55.92,-11.21097,94.6995,0.27708,4
389.45999,55.93,-11.21716,94.68844,0.27711,4
389.55801,55.94,-11.22254,94.67337,0.27715,4
389.651,55.95,-11.23026,94.65829,0.27718,4
389.75,55.96,-11.23517,94.64523,0.27722,4
389.849,55.97,-11.24415,94.63216,0.27725,4
389.957,55.98,-11.2521,94.6191,0.27729,4
390.05899,55.99,-11.25425,94.60804,0.27733,4
390.14999,56,-11.26063,94.59799,0.27736,4
390.25101,56.01,-11.26686,94.58894,0.2774,4
390.362,56.02,-11.27658,94.57789,0.27744,4
390.44101,56.03,-11.28222,94.56583,0.27746,4
390.556,56.04,-11.28871,94.55477,0.2775,4
390.646,56.05,-11.2951,94.55276,0.27754,4
390.74701,56.06,-11.30631,94.54774,0.27757,4
390.853,56.07,-11.31473,94.5397,0.27761,4
390.961,56.08,-11.32131,94.52764,0.27765,4
391.05399,56.09,-11.32585,94.51859,0.27768,4
391.14499,56.1,-11.33177,94.51156,0.27771,4
391.23801,56.11,-11.34173,94.50251,0.27775,4
391.33301,56.12,-11.34805,94.49447,0.27778,4
391.44101,56.13,-11.35463,94.48442,0.27782,4
391.54401,56.14,-11.36128,94.47538,0.27785,4
391.64801,56.15,-11.37243,94.46633,0.27789,4
391.733,56.16,-11.37843,94.45528,0.27792,4
391.83899,56.17,-11.38459,94.44422,0.27796,4
391.939,56.18,-11.39263,94.43417,0.27799,4
392.035,56.19,-11.39938,94.42412,0.27803,4
392.14099,56.2,-11.40733,94.41206,0.27807,4
392.233,56.21,-11.41504,94.40101,0.2781,4
392.33801,56.22,-11.42165,94.38894,0.27813,4
392.439,56.23,-11.42832,94.37889,0.27817,4
392.53101,56.24,-11.43874,94.36683,0.2782,4
392.63501,56.25,-11.44672,94.35578,0.27824,4
392.73599,56.26,-11.45609,94.34372,0.27827,4
392.832,56.27,-11.45967,94.33266,0.27831,4
392.93301,56.28,-11.46544,94.32161,0.27834,4
393.02899,56.29,-11.47308,94.30955,0.27838,4
393.12399,56.3,-11.48073,94.2995,0.27841,4
393.23001,56.31,-11.48868,94.28945,0.27845,4
393.32501,56.32,-11.49678,94.2804,0.27848,4
393.42401,56.33,-11.50392,94.27337,0.27852,4
393.52802,56.34,-11.51054,94.26633,0.27855,4
393.62601,56.35,-11.5177,94.2593,0.27859,4
393.72299,56.36,-11.52577,94.25226,0.27862,4
393.82599,56.37,-11.53646,94.24422,0.27866,4
393.92899,56.38,-11.54173,94.23518,0.27869,4
394.02499,56.39,-11.55027,94.22613,0.27873,4
394.12399,56.4,-11.5574,94.21709,0.27876,4
394.22,56.41,-11.56639,94.20804,0.27879,4
394.32101,56.42,-11.57304,94.19698,0.27883,4
394.41699,56.43,-11.57887,94.18693,0.27886,4
394.517,56.44,-11.58779,94.17688,0.2789,4
394.62299,56.45,-11.59527,94.16482,0.27893,4
394.711,56.46,-11.60256,94.15276,0.27896,4
394.81299,56.47,-11.60605,94.1407,0.279,4
394.91599,56.48,-11.61717,94.12864,0.27903,4
395.017,56.49,-11.62292,94.11658,0.27907,4
395.099,56.5,-11.62939,94.10553,0.2791,4
395.215,56.51,-11.63763,94.09347,0.27914,4
395.315,56.52,-11.64744,94.0804,0.27917,4
395.41901,56.53,-11.65359,94.06935,0.27921,4
395.51501,56.54,-11.66256,94.05628,0.27924,4
395.60599,56.55,-11.67483,94.04523,0.27927,4
395.70401,56.56,-11.68059,94.03417,0.2793,4
395.81,56.57,-11.68365,94.02412,0.27934,4
395.91599,56.58,-11.69053,94.01407,0.27938,4
396.00601,56.59,-11.69742,94.00402,0.27941,4
396.11301,56.6,-11.70838,93.99397,0.27945,4
396.19501,56.61,-11.7153,93.98894,0.27947,4
396.30301,56.62,-11.71874,93.9799,0.27951,4
396.39999,56.63,-11.72674,93.97085,0.27954,4
396.50101,56.64,-11.73654,93.96482,0.27958,4
396.60599,56.65,-11.74679,93.95477,0.27961,4
396.70599,56.66,-11.75748,93.94673,0.27965,4
396.79599,56.67,-11.76015,93.93769,0.27968,4
396.901,56.68,-11.76899,93.92663,0.27971,4
397.00299,56.69,-11.77698,93.91558,0.27975,4
397.10199,56.7,-11.78453,93.90352,0.27978,4
397.20001,56.71,-11.79342,93.88945,0.27982,4
397.29001,56.72,-11.79976,93.87437,0.27985,4
397.396,56.73,-11.80632,93.86131,0.27988,4
397.495,56.74,-11.81074,93.84824,0.27992,4
397.58701,56.75,-11.8193,93.83417,0.27995,4
397.69601,56.76,-11.8285,93.8201,0.27999,4
397.79901,56.77,-11.83825,93.80402,0.28002,4
397.89099,56.78,-11.84276,93.78894,0.28005,4
397.99301,56.79,-11.85206,93.77286,0.28009,4
398.10501,56.8,-11.8613,93.75578,0.28012,4
398.203,56.81,-11.86973,93.73869,0.28016,4
398.29401,56.82,-11.87601,93.72161,0.28019,4
398.39899,56.83,-11.88617,93.70452,0.28022,4
398.49701,56.84,-11.89149,93.68844,0.28026,4
398.595,56.85,-11.89905,93.67136,0.28029,4
398.694,56.86,-11.90077,93.65327,0.28032,4
398.78601,56.87,-11.91335,93.63618,0.28035,4
398.89099,56.88,-11.91902,93.62312,0.28039,4
398.98901,56.89,-11.92703,93.61005,0.28042,4
399.09,56.9,-11.93454,93.59698,0.28046,4
399.19199,56.91,-11.94429,93.58693,0.28049,4
399.28201,56.92,-11.9542,93.57688,0.28052,4
399.38501,56.93,-11.96347,93.56482,0.28055,4
399.48401,56.94,-11.96788,93.55276,0.28059,4
399.58301,56.95,-11.98124,93.5407,0.28062,4
399.67899,56.96,-11.98748,93.52764,0.28065,4
399.78101,56.97,-11.99722,93.51357,0.28069,4
399.87399,56.98,-12.00171,93.49849,0.28072,4
399.97601,56.99,-12.00831,93.48342,0.28075,4
400.08401,57,-12.01974,93.46834,0.28079,4
400.181,57.01,-12.02507,93.45427,0.28082,4
400.27802,57.02,-12.03666,93.4402,0.28085,4
400.38,57.03,-12.04505,93.42613,0.28089,4
400.47501,57.04,-12.05398,93.41508,0.28092,4
400.578,57.05,-12.0619,93.40201,0.28095,4
400.66901,57.06,-12.07089,93.39095,0.28098,4
400.772,57.07,-12.07926,93.38191,0.28102,4
400.86801,57.08,-12.08951,93.37085,0.28105,4
400.96799,57.09,-12.09524,93.3608,0.28108,4
401.07199,57.1,-12.10314,93.34975,0.28112,4
401.17599,57.11,-12.11239,93.33869,0.28115,4
401.26401,57.12,-12.12409,93.32663,0.28118,4
401.36499,57.13,-12.1298,93.31658,0.28121,4
401.465,57.14,-12.13865,93.30452,0.28125,4
401.565,57.15,-12.14616,93.29246,0.28128,4
401.66699,57.16,-12.159,93.28241,0.28131,4
401.76901,57.17,-12.1705,93.27136,0.28135,4
401.86301,57.18,-12.17675,93.26131,0.28138,4
401.95801,57.19,-12.18388,93.24925,0.28141,4
402.069,57.2,-12.19257,93.23819,0.28144,4
402.16199,57.21,-12.20419,93.22714,0.28148,4
402.26401,57.22,-12.20944,93.21508,0.28151,4
402.36499,57.23,-12.22094,93.20402,0.28154,4
402.45901,57.24,-12.2321,93.19196,0.28157,4
402.56799,57.25,-12.24527,93.1809,0.28161,4
402.66,57.26,-12.24976,93.16784,0.28164,4
402.755,57.27,-12.25465,93.15477,0.28167,4
402.85901,57.28,-12.26566,93.14171,0.2817,4
402.961,57.29,-12.27715,93.12965,0.28174,4
403.05099,57.3,-12.28969,93.11759,0.28177,4
403.164,57.31,-12.29522,93.10553,0.2818,4
403.25201,57.32,-12.30333,93.09246,0.28183,4
403.35599,57.33,-12.30943,93.0804,0.28187,4
403.465,57.34,-12.32348,93.06633,0.2819,4
403.56201,57.35,-12.33057,93.05327,0.28193,4
403.664,57.36,-12.33447,93.0392,0.28197,4
403.767,57.37,-12.34281,93.02513,0.282,4
403.85599,57.38,-12.35045,93.01206,0.28203,4
403.95499,57.39,-12.36286,92.99799,0.28206,4
404.064,57.4,-12.36933,92.98291,0.28209,4
404.155,57.41,-12.3814,92.96884,0.28212,4
404.24799,57.42,-12.39166,92.95477,0.28215,4
404.35699,57.43,-12.40124,92.94171,0.28219,4
404.452,57.44,-12.40702,92.92764,0.28222,4
404.548,57.45,-12.41589,92.91558,0.28225,4
404.651,57.46,-12.42645,92.90352,0.28228,4
404.75299,57.47,-12.43569,92.89246,0.28232,4
404.85699,57.48,-12.44133,92.88141,0.28235,4
404.95499,57.49,-12.45329,92.86935,0.28238,4
405.052,57.5,-12.46037,92.85829,0.28241,4
405.15302,57.51,-12.47095,92.84623,0.28245,4
405.26001,57.52,-12.47966,92.83618,0.28248,4
405.35001,57.53,-12.48862,92.82412,0.28251,4
405.45099,57.54,-12.49386,92.80603,0.28254,4
405.55301,57.55,-12.49908,92.79296,0.28257,4
405.64999,57.56,-12.51638,92.77789,0.2826,4
405.754,57.57,-12.52825,92.76281,0.28264,4
405.85101,57.58,-12.53532,92.74874,0.28267,4
405.95099,57.59,-12.54368,92.73668,0.2827,4
406.048,57.6,-12.55209,92.7206,0.28273,4
406.15302,57.61,-12.56215,92.70452,0.28276,4
406.24701,57.62,-12.56749,92.68844,0.28279,4
406.35001,57.63,-12.57581,92.67236,0.28283,4
406.45099,57.64,-12.57971,92.65729,0.28286,4
406.556,57.65,-12.59066,92.64523,0.28289,4
406.65399,57.66,-12.59727,92.63317,0.28292,4
406.74301,57.67,-12.61245,92.62111,0.28295,4
406.841,57.68,-12.61506,92.60804,0.28298,4
406.94699,57.69,-12.62244,92.59497,0.28302,4
407.03699,57.7,-12.63316,92.5809,0.28305,4
407.13901,57.71,-12.64148,92.56884,0.28308,4
407.24301,57.72,-12.65067,92.55779,0.28311,4
407.34,57.73,-12.66572,92.54472,0.28314,4
407.43201,57.74,-12.67152,92.53166,0.28317,4
407.52802,57.75,-12.68214,92.51658,0.2832,4
407.63901,57.76,-12.69078,92.4995,0.28324,4
407.74399,57.77,-12.6964,92.48241,0.28327,4
407.83701,57.78,-12.70662,92.46533,0.2833,4
407.94101,57.79,-12.72023,92.45025,0.28333,4
408.04199,57.8,-12.73255,92.43518,0.28336,4
408.134,57.81,-12.74234,92.42111,0.28339,4
408.23499,57.82,-12.752,92.40603,0.28342,4
408.33499,57.83,-12.76167,92.39095,0.28345,4
408.43399,57.84,-12.7687,92.37688,0.28348,4
408.53299,57.85,-12.77927,92.36382,0.28352,4
408.62701,57.86,-12.78814,92.35176,0.28354,4
408.73599,57.87,-12.79945,92.3397,0.28358,4
408.83401,57.88,-12.80959,92.32663,0.28361,4
408.92999,57.89,-12.81267,92.31457,0.28364,4
409.026,57.9,-12.82195,92.30251,0.28367,4
409.13199,57.91,-12.83109,92.28844,0.2837,4
409.22699,57.92,-12.84525,92.27538,0.28373,4
409.32901,57.93,-12.84559,92.26332,0.28376,4
409.42801,57.94,-12.86367,92.25025,0.28379,4
409.526,57.95,-12.87646,92.23618,0.28382,4
409.63101,57.96,-12.88251,92.22111,0.28386,4
409.72198,57.97,-12.89274,92.20603,0.28388,4
409.81601,57.98,-12.90425,92.19196,0.28391,4
409.92099,57.99,-12.91295,92.17688,0.28395,4
410.02499,58,-12.92123,92.16181,0.28398,4
410.121,58.01,-12.9274,92.14573,0.28401,4
410.224,58.02,-12.93613,92.12965,0.28404,4
410.314,58.03,-12.95477,92.11256,0.28407,4
410.40701,58.04,-12.9655,92.09648,0.28409,4
410.51599,58.05,-12.97051,92.0804,0.28413,4
410.612,58.06,-12.98729,92.06432,0.28416,4
410.71399,58.07,-12.99735,92.04724,0.28419,4
410.81799,58.08,-13.00871,92.03116,0.28422,4
410.91,58.09,-13.02024,92.01508,0.28425,4
411.022,58.1,-13.02883,92,0.28428,4
411.112,58.11,-13.03994,91.98492,0.28431,4
411.21701,58.12,-13.04995,91.96985,0.28434,4
411.30701,58.13,-13.05807,91.95779,0.28437,4
411.41101,58.14,-13.07065,91.94774,0.2844,4
411.504,58.15,-13.08221,91.93568,0.28443,4
411.604,58.16,-13.09008,91.92261,0.28446,4
411.70099,58.17,-13.10105,91.90854,0.28449,4
411.80899,58.18,-13.11201,91.89548,0.28452,4
411.90302,58.19,-13.12341,91.88342,0.28455,4
412.004,58.2,-13.13084,91.86633,0.28458,4
412.10501,58.21,-13.14489,91.84523,0.28461,4
412.20901,58.22,-13.15188,91.82814,0.28464,4
412.30099,58.23,-13.16328,91.80905,0.28467,4
412.40302,58.24,-13.17688,91.79095,0.2847,4
412.505,58.25,-13.18431,91.77186,0.28473,4
412.59799,58.26,-13.19529,91.75477,0.28476,4
412.702,58.27,-13.20709,91.73869,0.28479,4
412.80099,58.28,-13.21805,91.72362,0.28482,4
412.896,58.29,-13.2317,91.70553,0.28485,4
412.99301,58.3,-13.24269,91.68945,0.28488,4
413.09601,58.31,-13.25227,91.67437,0.28491,4
413.19101,58.32,-13.2602,91.6603,0.28494,4
413.29901,58.33,-13.27236,91.64523,0.28497,4
413.39499,58.34,-13.28336,91.62714,0.285,4
413.492,58.35,-13.29655,91.60703,0.28503,4
413.59698,58.36,-13.30831,91.58593,0.28506,4
413.698,58.37,-13.31879,91.56281,0.28509,4
413.78699,58.38,-13.3268,91.53869,0.28512,4
413.89899,58.39,-13.33933,91.51759,0.28515,4
413.99701,58.4,-13.3481,91.49749,0.28518,4
414.09201,58.41,-13.36043,91.47739,0.28521,4
414.19601,58.42,-13.37175,91.45829,0.28524,4
414.29001,58.43,-13.38277,91.43819,0.28527,4
414.39001,58.44,-13.39546,91.41709,0.2853,4
414.495,58.45,-13.405,91.39698,0.28533,4
414.591,58.46,-13.41423,91.37789,0.28536,4
414.69601,58.47,-13.42729,91.35678,0.28539,4
414.79099,58.48,-13.43829,91.34573,0.28542,4
414.89301,58.49,-13.44787,91.33367,0.28545,4
414.995,58.5,-13.45745,91.32161,0.28548,4
415.08801,58.51,-13.47023,91.30955,0.28551,4
415.18799,58.52,-13.4838,91.2995,0.28554,4
415.28699,58.53,-13.4943,91.28945,0.28557,4
415.39301,58.54,-13.5069,91.2794,0.2856,4
415.48999,58.55,-13.51874,91.27035,0.28563,4
415.595,58.56,-13.52827,91.26131,0.28566,4
415.68701,58.57,-13.53842,91.25126,0.28568,4
415.79401,58.58,-13.551,91.2392,0.28572,4
415.88501,58.59,-13.56336,91.22613,0.28574,4
415.992,58.6,-13.57638,91.21206,0.28577,4
416.086,58.61,-13.5865,91.19799,0.2858,4
416.18301,58.62,-13.59965,91.1799,0.28583,4
416.28799,58.63,-13.61006,91.16181,0.28586,4
416.38901,58.64,-13.62096,91.14271,0.28589,4
416.491,58.65,-13.63184,91.12462,0.28592,4
416.58099,58.66,-13.64333,91.10553,0.28595,4
416.68201,58.67,-13.6529,91.08543,0.28598,4
416.78201,58.68,-13.66557,91.06734,0.286,4
416.88599,58.69,-13.67774,91.04523,0.28604,4
416.983,58.7,-13.68781,91.02312,0.28606,4
417.078,58.71,-13.6979,91.001,0.28609,4
417.17899,58.72,-13.71055,90.9799,0.28612,4
417.28,58.73,-13.72363,90.9598,0.28615,4
417.37601,58.74,-13.73196,90.9397,0.28618,4
417.48001,58.75,-13.74368,90.9206,0.28621,4
417.58401,58.76,-13.7554,90.90151,0.28624,4
417.67801,58.77,-13.76726,90.88241,0.28626,4
417.78101,58.78,-13.77724,90.86332,0.28629,4
417.875,58.79,-13.78691,90.84523,0.28632,4
417.97699,58.8,-13.80041,90.82814,0.28635,4
418.07199,58.81,-13.81093,90.81106,0.28638,4
418.16901,58.82,-13.82187,90.79497,0.28641,4
418.26901,58.83,-13.83364,90.77889,0.28644,4
418.36499,58.84,-13.84327,90.76281,0.28646,4
418.466,58.85,-13.8559,90.74673,0.28649,4
418.56799,58.86,-13.86808,90.73166,0.28652,4
418.67499,58.87,-13.87712,90.71658,0.28655,4
418.771,58.88,-13.88719,90.70352,0.28658,4
418.867,58.89,-13.89944,90.68945,0.28661,4
418.97,58.9,-13.91117,90.67538,0.28664,4
419.06699,58.91,-13.92867,90.66231,0.28666,4
419.168,58.92,-13.93603,90.64724,0.28669,4
419.25299,58.93,-13.95063,90.63015,0.28672,4
419.362,58.94,-13.96051,90.61407,0.28675,4
419.46201,58.95,-13.97183,90.59799,0.28678,4
419.56299,58.96,-13.98357,90.58191,0.2868,4
419.65701,58.97,-13.99409,90.56683,0.28683,4
419.76599,58.98,-14.0066,90.54975,0.28686,4
419.85901,58.99,-14.02239,90.53065,0.28689,4
419.95499,59,-14.03113,90.51055,0.28692,4
420.064,59.01,-14.04188,90.48945,0.28695,4
420.159,59.02,-14.05721,90.46935,0.28697,4
420.255,59.03,-14.06551,90.45126,0.287,4
420.36301,59.04,-14.07977,90.43216,0.28703,4
420.461,59.05,-14.08805,90.41105,0.28706,4
420.561,59.06,-14.10198,90.38894,0.28709,4
420.66,59.07,-14.11549,90.36382,0.28711,4
420.763,59.08,-14.1285,90.3397,0.28714,4
420.85699,59.09,-14.13639,90.31558,0.28717,4
420.953,59.1,-14.14032,90.29246,0.2872,4
421.061,59.11,-14.14932,90.27035,0.28723,4
421.15799,59.12,-14.15629,90.24925,0.28725,4
421.26099,59.13,-14.17105,90.22814,0.28728,4
421.36301,59.14,-14.18277,90.20703,0.28731,4
421.461,59.15,-14.19759,90.18894,0.28734,4
421.55801,59.16,-14.2168,90.17286,0.28737,4
421.65302,59.17,-14.23254,90.15879,0.28739,4
421.76099,59.18,-14.24722,90.14472,0.28742,4
421.84799,59.19,-14.2587,90.12965,0.28745,4
421.95499,59.2,-14.26902,90.11558,0.28748,4
422.05301,59.21,-14.2834,90.10151,0.2875,4
422.14999,59.22,-14.29648,90.08643,0.28753,4
422.24701,59.23,-14.30563,90.06533,0.28756,4
422.36499,59.24,-14.31755,90.04322,0.28759,4
422.44699,59.25,-14.33345,90.02311,0.28761,4
422.552,59.26,-14.34555,90.001,0.28764,4
422.64001,59.27,-14.357,89.97889,0.28767,4
422.74399,59.28,-14.37304,89.95578,0.2877,4
422.853,59.29,-14.38507,89.93266,0.28773,4
422.944,59.3,-14.39342,89.90955,0.28775,4
423.04001,59.31,-14.4052,89.88643,0.28778,4
423.14401,59.32,-14.41817,89.86131,0.28781,4
423.25101,59.33,-14.43111,89.8392,0.28783,4
423.34601,59.34,-14.44289,89.8201,0.28786,4
423.44101,59.35,-14.45686,89.80603,0.28789,4
423.54099,59.36,-14.46988,89.78794,0.28791,4
423.64099,59.37,-14.48509,89.77085,0.28794,4
423.74301,59.38,-14.49285,89.75075,0.28797,4
423.84399,59.39,-14.5076,89.73266,0.288,4
423.93701,59.4,-14.51897,89.71658,0.28802,4
424.03601,59.41,-14.53419,89.6995,0.28805,4
424.13599,59.42,-14.54502,89.6794,0.28808,4
424.237,59.43,-14.5589,89.6593,0.2881,4
424.341,59.44,-14.57142,89.6392,0.28813,4
424.435,59.45,-14.58583,89.61608,0.28816,4
424.54001,59.46,-14.59616,89.59095,0.28819,4
424.633,59.47,-14.61275,89.56985,0.28821,4
424.73001,59.48,-14.62406,89.54673,0.28824,4
424.83401,59.49,-14.63614,89.52864,0.28827,4
424.93701,59.5,-14.64824,89.50653,0.28829,4
425.03101,59.51,-14.66133,89.48643,0.28832,4
425.134,59.52,-14.67299,89.46533,0.28835,4
425.23801,59.53,-14.68856,89.44824,0.28837,4
425.34299,59.54,-14.69975,89.43317,0.2884,4
425.42999,59.55,-14.71598,89.4201,0.28843,4
425.539,59.56,-14.72886,89.40704,0.28846,4
425.625,59.57,-14.74118,89.39196,0.28848,4
425.73401,59.58,-14.75319,89.37487,0.28851,4
425.84201,59.59,-14.76695,89.35879,0.28854,4
425.927,59.6,-14.77928,89.33668,0.28856,4
426.02802,59.61,-14.79096,89.31357,0.28859,4
426.13101,59.62,-14.80391,89.29146,0.28861,4
426.22601,59.63,-14.81828,89.27035,0.28864,4
426.32901,59.64,-14.82819,89.24623,0.28867,4
426.43301,59.65,-14.84461,89.22111,0.28869,4
426.53101,59.66,-14.85632,89.19899,0.28872,4
426.629,59.67,-14.86021,89.17789,0.28875,4
426.72198,59.68,-14.87373,89.15678,0.28877,4
426.828,59.69,-14.88577,89.13668,0.2888,4
426.92599,59.7,-14.90618,89.1206,0.28883,4
427.01901,59.71,-14.92056,89.10452,0.28885,4
427.12201,59.72,-14.93177,89.09045,0.28888,4
427.22198,59.73,-14.9491,89.07538,0.2889,4
427.33701,59.74,-14.96188,89.05628,0.28893,4
427.423,59.75,-14.97593,89.03719,0.28896,4
427.526,59.76,-14.98974,89.01507,0.28898,4
427.62799,59.77,-15.00008,88.99096,0.28901,4
427.72299,59.78,-15.01226,88.96583,0.28904,4
427.81799,59.79,-15.02922,88.9397,0.28906,4
427.91699,59.8,-15.0396,88.91256,0.28909,4
428.01599,59.81,-15.05564,88.88342,0.28911,4
428.12701,59.82,-15.06716,88.85528,0.28914,4
428.22601,59.83,-15.07841,88.82412,0.28917,4
428.32001,59.84,-15.09103,88.68844,0.28919,4
428.427,59.85,-15.10565,88.66734,0.28922,4
428.51599,59.86,-15.11573,88.64824,0.28924,4
428.61899,59.87,-15.13126,88.62915,0.28927,4
428.716,59.88,-15.1421,88.6201,0.28929,4
428.806,59.89,-15.15616,88.599,0.28932,4
428.91101,59.9,-15.17028,88.5799,0.28935,4
429.01099,59.91,-15.18498,88.5598,0.28937,4
429.10901,59.92,-15.19723,88.54171,0.28939,4
429.21201,59.93,-15.21004,88.52261,0.28942,4
429.31299,59.94,-15.22429,88.50754,0.28945,4
429.41501,59.95,-15.23853,88.49146,0.28948,4
429.51999,59.96,-15.25229,88.4804,0.2895,4
429.616,59.97,-15.26791,88.46834,0.28953,4
429.70901,59.98,-15.28326,88.45628,0.28955,4
429.81601,59.99,-15.29296,88.44422,0.28958,4
429.90799,60,-15.31047,88.42312,0.2896,4
430.00699,60.01,-15.32387,88.40301,0.28963,4
430.10999,60.02,-15.33856,88.38291,0.28965,4
430.211,60.03,-15.3531,88.36382,0.28968,4
430.31699,60.04,-15.36771,88.34171,0.28971,4
430.40302,60.05,-15.38393,88.31759,0.28973,4
430.51001,60.06,-15.39544,88.29447,0.28976,4
430.61401,60.07,-15.41224,88.27136,0.28978,4
430.70801,60.08,-15.42235,88.24925,0.28981,4
430.811,60.09,-15.43645,88.22814,0.28983,4
430.901,60.1,-15.45388,88.20804,0.28986,4
431.00101,60.11,-15.46856,88.18794,0.28988,4
431.11301,60.12,-15.4796,88.16482,0.28991,4
431.20099,60.13,-15.49965,88.14372,0.28993,4
431.31201,60.14,-15.51287,88.12261,0.28996,4
431.40799,60.15,-15.52988,88.10553,0.28998,4
431.492,60.16,-15.54119,88.08945,0.29001,4
431.60001,60.17,-15.55533,88.07136,0.29003,4
431.703,60.18,-15.56653,88.05226,0.29006,4
431.80099,60.19,-15.58034,88.03216,0.29008,4
431.89899,60.2,-15.59806,88.01005,0.29011,4
431.99799,60.21,-15.61144,87.98593,0.29013,4
432.103,60.22,-15.62782,87.96281,0.29016,4
